exec_ts,product_delivery,side,qty_mw,price
2025-05-31 06:15:00+00:00,2025-05-31 07:00:00+00:00,SELL,10.0,65.21
2025-05-31 07:15:00+00:00,2025-05-31 08:00:00+00:00,SELL,10.0,66.18
2025-05-31 08:15:00+00:00,2025-05-31 09:00:00+00:00,SELL,10.0,54.08
2025-05-31 12:30:00+00:00,2025-05-31 17:00:00+00:00,BUY,10.0,63.91
2025-05-31 13:30:00+00:00,2025-05-31 18:00:00+00:00,BUY,10.0,75.44
2025-05-31 14:30:00+00:00,2025-05-31 19:00:00+00:00,BUY,10.0,64.45
2025-05-31 16:15:00+00:00,2025-05-31 17:00:00+00:00,SELL,10.0,8.82
2025-05-31 17:15:00+00:00,2025-05-31 18:00:00+00:00,SELL,10.0,69.88
2025-05-31 18:15:00+00:00,2025-05-31 19:00:00+00:00,SELL,10.0,59.0
2025-06-02 19:30:00+00:00,2025-06-03 00:00:00+00:00,BUY,10.0,35.02
2025-06-02 20:30:00+00:00,2025-06-03 01:00:00+00:00,BUY,10.0,39.56
2025-06-02 21:30:00+00:00,2025-06-03 02:00:00+00:00,BUY,10.0,94.75
2025-06-02 22:30:00+00:00,2025-06-03 03:00:00+00:00,BUY,10.0,40.68
2025-06-02 23:15:00+00:00,2025-06-03 00:00:00+00:00,SELL,10.0,30.39
2025-06-02 23:30:00+00:00,2025-06-03 04:00:00+00:00,BUY,10.0,19.78
2025-06-03 00:15:00+00:00,2025-06-03 01:00:00+00:00,SELL,10.0,35.72
2025-06-03 00:30:00+00:00,2025-06-03 05:00:00+00:00,BUY,10.0,38.46
2025-06-03 01:15:00+00:00,2025-06-03 02:00:00+00:00,SELL,10.0,92.12
2025-06-03 01:30:00+00:00,2025-06-03 06:00:00+00:00,BUY,10.0,50.74
2025-06-03 02:15:00+00:00,2025-06-03 03:00:00+00:00,SELL,10.0,35.92
2025-06-03 02:30:00+00:00,2025-06-03 07:00:00+00:00,BUY,10.0,106.66
2025-06-03 03:15:00+00:00,2025-06-03 04:00:00+00:00,SELL,10.0,14.46
2025-06-03 03:30:00+00:00,2025-06-03 08:00:00+00:00,BUY,10.0,38.56
2025-06-03 04:15:00+00:00,2025-06-03 05:00:00+00:00,SELL,10.0,34.7
2025-06-03 04:30:00+00:00,2025-06-03 09:00:00+00:00,BUY,10.0,37.79
2025-06-03 05:15:00+00:00,2025-06-03 06:00:00+00:00,SELL,10.0,45.24
2025-06-03 05:30:00+00:00,2025-06-03 10:00:00+00:00,BUY,10.0,35.73
2025-06-03 06:15:00+00:00,2025-06-03 07:00:00+00:00,SELL,10.0,98.88
2025-06-03 06:30:00+00:00,2025-06-03 11:00:00+00:00,BUY,10.0,32.54
2025-06-03 07:15:00+00:00,2025-06-03 08:00:00+00:00,SELL,10.0,32.91
2025-06-03 07:30:00+00:00,2025-06-03 12:00:00+00:00,BUY,10.0,129.07
2025-06-03 08:15:00+00:00,2025-06-03 09:00:00+00:00,SELL,10.0,32.38
2025-06-03 08:30:00+00:00,2025-06-03 13:00:00+00:00,BUY,10.0,32.53
2025-06-03 09:15:00+00:00,2025-06-03 10:00:00+00:00,SELL,10.0,28.71
2025-06-03 09:30:00+00:00,2025-06-03 14:00:00+00:00,BUY,10.0,23.81
2025-06-03 10:15:00+00:00,2025-06-03 11:00:00+00:00,SELL,10.0,26.35
2025-06-03 10:30:00+00:00,2025-06-03 15:00:00+00:00,BUY,10.0,28.21
2025-06-03 11:15:00+00:00,2025-06-03 12:00:00+00:00,SELL,10.0,122.36
2025-06-03 11:30:00+00:00,2025-06-03 16:00:00+00:00,BUY,10.0,32.2
2025-06-03 12:15:00+00:00,2025-06-03 13:00:00+00:00,SELL,10.0,27.54
2025-06-03 12:30:00+00:00,2025-06-03 17:00:00+00:00,BUY,10.0,35.97
2025-06-03 13:15:00+00:00,2025-06-03 14:00:00+00:00,SELL,10.0,18.22
2025-06-03 13:30:00+00:00,2025-06-03 18:00:00+00:00,BUY,10.0,42.18
2025-06-03 14:15:00+00:00,2025-06-03 15:00:00+00:00,SELL,10.0,22.15
2025-06-03 14:30:00+00:00,2025-06-03 19:00:00+00:00,BUY,10.0,50.85
2025-06-03 15:15:00+00:00,2025-06-03 16:00:00+00:00,SELL,10.0,27.05
2025-06-03 15:30:00+00:00,2025-06-03 20:00:00+00:00,BUY,10.0,46.26
2025-06-03 16:15:00+00:00,2025-06-03 17:00:00+00:00,SELL,10.0,30.75
2025-06-03 16:30:00+00:00,2025-06-03 21:00:00+00:00,BUY,10.0,35.79
2025-06-03 17:15:00+00:00,2025-06-03 18:00:00+00:00,SELL,10.0,39.56
2025-06-03 17:30:00+00:00,2025-06-03 22:00:00+00:00,BUY,10.0,36.13
2025-06-03 18:15:00+00:00,2025-06-03 19:00:00+00:00,SELL,10.0,44.85
2025-06-03 18:30:00+00:00,2025-06-03 23:00:00+00:00,BUY,10.0,33.47
2025-06-03 19:15:00+00:00,2025-06-03 20:00:00+00:00,SELL,10.0,40.72
2025-06-03 19:30:00+00:00,2025-06-04 00:00:00+00:00,BUY,10.0,66.04
2025-06-03 20:15:00+00:00,2025-06-03 21:00:00+00:00,SELL,10.0,30.88
2025-06-03 20:30:00+00:00,2025-06-04 01:00:00+00:00,BUY,10.0,35.08
2025-06-03 21:15:00+00:00,2025-06-03 22:00:00+00:00,SELL,10.0,32.95
2025-06-03 21:30:00+00:00,2025-06-04 02:00:00+00:00,BUY,10.0,35.75
2025-06-03 22:15:00+00:00,2025-06-03 23:00:00+00:00,SELL,10.0,30.81
2025-06-03 22:30:00+00:00,2025-06-04 03:00:00+00:00,BUY,10.0,35.03
2025-06-03 23:15:00+00:00,2025-06-04 00:00:00+00:00,SELL,10.0,65.42
2025-06-03 23:30:00+00:00,2025-06-04 04:00:00+00:00,BUY,10.0,37.6
2025-06-04 00:15:00+00:00,2025-06-04 01:00:00+00:00,SELL,10.0,33.14
2025-06-04 00:30:00+00:00,2025-06-04 05:00:00+00:00,BUY,10.0,42.88
2025-06-04 01:15:00+00:00,2025-06-04 02:00:00+00:00,SELL,10.0,32.88
2025-06-04 01:30:00+00:00,2025-06-04 06:00:00+00:00,BUY,10.0,47.35
2025-06-04 02:15:00+00:00,2025-06-04 03:00:00+00:00,SELL,10.0,313.98
2025-06-04 02:30:00+00:00,2025-06-04 07:00:00+00:00,BUY,10.0,41.69
2025-06-04 03:15:00+00:00,2025-06-04 04:00:00+00:00,SELL,10.0,36.23
2025-06-04 03:30:00+00:00,2025-06-04 08:00:00+00:00,BUY,10.0,56.05
2025-06-04 04:15:00+00:00,2025-06-04 05:00:00+00:00,SELL,10.0,41.82
2025-06-04 04:30:00+00:00,2025-06-04 09:00:00+00:00,BUY,10.0,82.7
2025-06-04 05:15:00+00:00,2025-06-04 06:00:00+00:00,SELL,10.0,45.04
2025-06-04 05:30:00+00:00,2025-06-04 10:00:00+00:00,BUY,10.0,46.3
2025-06-04 06:15:00+00:00,2025-06-04 07:00:00+00:00,SELL,10.0,42.0
2025-06-04 06:30:00+00:00,2025-06-04 11:00:00+00:00,BUY,10.0,39.53
2025-06-04 07:15:00+00:00,2025-06-04 08:00:00+00:00,SELL,10.0,50.48
2025-06-04 07:30:00+00:00,2025-06-04 12:00:00+00:00,BUY,10.0,37.25
2025-06-04 08:15:00+00:00,2025-06-04 09:00:00+00:00,SELL,10.0,80.59
2025-06-04 08:30:00+00:00,2025-06-04 13:00:00+00:00,BUY,10.0,36.21
2025-06-04 09:15:00+00:00,2025-06-04 10:00:00+00:00,SELL,10.0,45.09
2025-06-04 09:30:00+00:00,2025-06-04 14:00:00+00:00,BUY,10.0,31.76
2025-06-04 10:15:00+00:00,2025-06-04 11:00:00+00:00,SELL,10.0,112.4
2025-06-04 10:30:00+00:00,2025-06-04 15:00:00+00:00,BUY,10.0,36.63
2025-06-04 11:15:00+00:00,2025-06-04 12:00:00+00:00,SELL,10.0,35.89
2025-06-04 11:30:00+00:00,2025-06-04 16:00:00+00:00,BUY,10.0,39.25
2025-06-04 12:15:00+00:00,2025-06-04 13:00:00+00:00,SELL,10.0,35.67
2025-06-04 12:30:00+00:00,2025-06-04 17:00:00+00:00,BUY,10.0,97.66
2025-06-04 13:15:00+00:00,2025-06-04 14:00:00+00:00,SELL,10.0,30.55
2025-06-04 13:30:00+00:00,2025-06-04 18:00:00+00:00,BUY,10.0,56.43
2025-06-04 14:15:00+00:00,2025-06-04 15:00:00+00:00,SELL,10.0,32.39
2025-06-04 14:30:00+00:00,2025-06-04 19:00:00+00:00,BUY,10.0,50.97
2025-06-04 15:15:00+00:00,2025-06-04 16:00:00+00:00,SELL,10.0,38.48
2025-06-04 15:30:00+00:00,2025-06-04 20:00:00+00:00,BUY,10.0,42.88
2025-06-04 16:15:00+00:00,2025-06-04 17:00:00+00:00,SELL,10.0,147.74
2025-06-04 16:30:00+00:00,2025-06-04 21:00:00+00:00,BUY,10.0,38.84
2025-06-04 17:15:00+00:00,2025-06-04 18:00:00+00:00,SELL,10.0,179.29
2025-06-04 17:30:00+00:00,2025-06-04 22:00:00+00:00,BUY,10.0,41.17
2025-06-04 18:15:00+00:00,2025-06-04 19:00:00+00:00,SELL,10.0,49.48
2025-06-04 18:30:00+00:00,2025-06-04 23:00:00+00:00,BUY,10.0,38.42
2025-06-04 19:15:00+00:00,2025-06-04 20:00:00+00:00,SELL,10.0,41.24
2025-06-04 20:15:00+00:00,2025-06-04 21:00:00+00:00,SELL,10.0,77.99
2025-06-04 21:15:00+00:00,2025-06-04 22:00:00+00:00,SELL,10.0,39.36
2025-06-04 22:15:00+00:00,2025-06-04 23:00:00+00:00,SELL,10.0,92.2
2025-07-03 00:30:00+00:00,2025-07-03 05:00:00+00:00,BUY,10.0,50.92
2025-07-03 01:30:00+00:00,2025-07-03 06:00:00+00:00,BUY,10.0,53.39
2025-07-03 02:30:00+00:00,2025-07-03 07:00:00+00:00,BUY,10.0,224.05
2025-07-03 04:15:00+00:00,2025-07-03 05:00:00+00:00,SELL,10.0,99.07
2025-07-03 05:15:00+00:00,2025-07-03 06:00:00+00:00,SELL,10.0,169.9
2025-07-03 06:15:00+00:00,2025-07-03 07:00:00+00:00,SELL,10.0,219.5
2025-07-03 13:30:00+00:00,2025-07-03 18:00:00+00:00,BUY,10.0,67.08
2025-07-03 14:30:00+00:00,2025-07-03 19:00:00+00:00,BUY,10.0,53.79
2025-07-03 17:15:00+00:00,2025-07-03 18:00:00+00:00,SELL,10.0,67.72
2025-07-03 18:15:00+00:00,2025-07-03 19:00:00+00:00,SELL,10.0,53.54
2025-07-03 23:30:00+00:00,2025-07-04 04:00:00+00:00,BUY,10.0,50.92
2025-07-04 00:30:00+00:00,2025-07-04 05:00:00+00:00,BUY,10.0,48.25
2025-07-04 01:30:00+00:00,2025-07-04 06:00:00+00:00,BUY,10.0,138.33
2025-07-04 02:30:00+00:00,2025-07-04 07:00:00+00:00,BUY,10.0,62.96
2025-07-04 03:15:00+00:00,2025-07-04 04:00:00+00:00,SELL,10.0,46.92
2025-07-04 03:30:00+00:00,2025-07-04 08:00:00+00:00,BUY,10.0,50.25
2025-07-04 04:15:00+00:00,2025-07-04 05:00:00+00:00,SELL,10.0,46.33
2025-07-04 04:30:00+00:00,2025-07-04 09:00:00+00:00,BUY,10.0,51.65
2025-07-04 05:15:00+00:00,2025-07-04 06:00:00+00:00,SELL,10.0,136.85
2025-07-04 06:15:00+00:00,2025-07-04 07:00:00+00:00,SELL,10.0,9.6
2025-07-04 07:15:00+00:00,2025-07-04 08:00:00+00:00,SELL,10.0,49.5
2025-07-04 08:15:00+00:00,2025-07-04 09:00:00+00:00,SELL,10.0,47.68
2025-07-04 12:30:00+00:00,2025-07-04 17:00:00+00:00,BUY,10.0,52.75
2025-07-04 13:30:00+00:00,2025-07-04 18:00:00+00:00,BUY,10.0,56.4
2025-07-04 14:30:00+00:00,2025-07-04 19:00:00+00:00,BUY,10.0,50.34
2025-07-04 15:30:00+00:00,2025-07-04 20:00:00+00:00,BUY,10.0,45.46
2025-07-04 16:15:00+00:00,2025-07-04 17:00:00+00:00,SELL,10.0,52.61
2025-07-04 17:15:00+00:00,2025-07-04 18:00:00+00:00,SELL,10.0,54.9
2025-07-04 18:15:00+00:00,2025-07-04 19:00:00+00:00,SELL,10.0,51.3
2025-07-04 19:15:00+00:00,2025-07-04 20:00:00+00:00,SELL,10.0,45.27
2025-07-04 19:30:00+00:00,2025-07-05 00:00:00+00:00,BUY,10.0,35.45
2025-07-04 20:30:00+00:00,2025-07-05 01:00:00+00:00,BUY,10.0,38.11
2025-07-04 21:30:00+00:00,2025-07-05 02:00:00+00:00,BUY,10.0,37.32
2025-07-04 22:30:00+00:00,2025-07-05 03:00:00+00:00,BUY,10.0,151.74
2025-07-04 23:15:00+00:00,2025-07-05 00:00:00+00:00,SELL,10.0,32.54
2025-07-04 23:30:00+00:00,2025-07-05 04:00:00+00:00,BUY,10.0,83.55
2025-07-05 00:15:00+00:00,2025-07-05 01:00:00+00:00,SELL,10.0,33.48
2025-07-05 00:30:00+00:00,2025-07-05 05:00:00+00:00,BUY,10.0,52.04
2025-07-05 01:15:00+00:00,2025-07-05 02:00:00+00:00,SELL,10.0,-77.19
2025-07-05 01:30:00+00:00,2025-07-05 06:00:00+00:00,BUY,10.0,45.27
2025-07-05 02:15:00+00:00,2025-07-05 03:00:00+00:00,SELL,10.0,145.28
2025-07-05 02:30:00+00:00,2025-07-05 07:00:00+00:00,BUY,10.0,48.25
2025-07-05 03:15:00+00:00,2025-07-05 04:00:00+00:00,SELL,10.0,79.35
2025-07-05 03:30:00+00:00,2025-07-05 08:00:00+00:00,BUY,10.0,91.44
2025-07-05 04:15:00+00:00,2025-07-05 05:00:00+00:00,SELL,10.0,48.74
2025-07-05 04:30:00+00:00,2025-07-05 09:00:00+00:00,BUY,10.0,45.65
2025-07-05 05:15:00+00:00,2025-07-05 06:00:00+00:00,SELL,10.0,41.27
2025-07-05 05:30:00+00:00,2025-07-05 10:00:00+00:00,BUY,10.0,37.87
2025-07-05 06:15:00+00:00,2025-07-05 07:00:00+00:00,SELL,10.0,46.39
2025-07-05 06:30:00+00:00,2025-07-05 11:00:00+00:00,BUY,10.0,31.66
2025-07-05 07:15:00+00:00,2025-07-05 08:00:00+00:00,SELL,10.0,136.77
2025-07-05 07:30:00+00:00,2025-07-05 12:00:00+00:00,BUY,10.0,32.81
2025-07-05 08:15:00+00:00,2025-07-05 09:00:00+00:00,SELL,10.0,40.5
2025-07-05 08:30:00+00:00,2025-07-05 13:00:00+00:00,BUY,10.0,72.19
2025-07-05 09:15:00+00:00,2025-07-05 10:00:00+00:00,SELL,10.0,31.54
2025-07-05 09:30:00+00:00,2025-07-05 14:00:00+00:00,BUY,10.0,75.99
2025-07-05 10:15:00+00:00,2025-07-05 11:00:00+00:00,SELL,10.0,27.51
2025-07-05 10:30:00+00:00,2025-07-05 15:00:00+00:00,BUY,10.0,33.42
2025-07-05 11:15:00+00:00,2025-07-05 12:00:00+00:00,SELL,10.0,25.44
2025-07-05 11:30:00+00:00,2025-07-05 16:00:00+00:00,BUY,10.0,92.06
2025-07-05 12:15:00+00:00,2025-07-05 13:00:00+00:00,SELL,10.0,68.45
2025-07-05 12:30:00+00:00,2025-07-05 17:00:00+00:00,BUY,10.0,159.93
2025-07-05 13:15:00+00:00,2025-07-05 14:00:00+00:00,SELL,10.0,190.28
2025-07-05 13:30:00+00:00,2025-07-05 18:00:00+00:00,BUY,10.0,50.3
2025-07-05 14:15:00+00:00,2025-07-05 15:00:00+00:00,SELL,10.0,28.36
2025-07-05 14:30:00+00:00,2025-07-05 19:00:00+00:00,BUY,10.0,12.19
2025-07-05 15:15:00+00:00,2025-07-05 16:00:00+00:00,SELL,10.0,83.31
2025-07-05 15:30:00+00:00,2025-07-05 20:00:00+00:00,BUY,10.0,49.44
2025-07-05 16:15:00+00:00,2025-07-05 17:00:00+00:00,SELL,10.0,155.94
2025-07-05 16:30:00+00:00,2025-07-05 21:00:00+00:00,BUY,10.0,39.3
2025-07-05 17:15:00+00:00,2025-07-05 18:00:00+00:00,SELL,10.0,48.08
2025-07-05 17:30:00+00:00,2025-07-05 22:00:00+00:00,BUY,10.0,151.4
2025-07-05 18:15:00+00:00,2025-07-05 19:00:00+00:00,SELL,10.0,10.53
2025-07-05 18:30:00+00:00,2025-07-05 23:00:00+00:00,BUY,10.0,35.95
2025-07-05 19:15:00+00:00,2025-07-05 20:00:00+00:00,SELL,10.0,44.78
2025-07-05 20:15:00+00:00,2025-07-05 21:00:00+00:00,SELL,10.0,95.56
2025-07-05 21:15:00+00:00,2025-07-05 22:00:00+00:00,SELL,10.0,142.6
2025-07-05 22:15:00+00:00,2025-07-05 23:00:00+00:00,SELL,10.0,34.69
2025-07-15 19:30:00+00:00,2025-07-16 00:00:00+00:00,BUY,10.0,53.0
2025-07-15 20:30:00+00:00,2025-07-16 01:00:00+00:00,BUY,10.0,49.29
2025-07-15 21:30:00+00:00,2025-07-16 02:00:00+00:00,BUY,10.0,53.29
2025-07-15 22:30:00+00:00,2025-07-16 03:00:00+00:00,BUY,10.0,97.11
2025-07-15 23:15:00+00:00,2025-07-16 00:00:00+00:00,SELL,10.0,199.06
2025-07-15 23:30:00+00:00,2025-07-16 04:00:00+00:00,BUY,10.0,61.25
2025-07-16 00:15:00+00:00,2025-07-16 01:00:00+00:00,SELL,10.0,47.69
2025-07-16 00:30:00+00:00,2025-07-16 05:00:00+00:00,BUY,10.0,65.27
2025-07-16 01:15:00+00:00,2025-07-16 02:00:00+00:00,SELL,10.0,48.07
2025-07-16 01:30:00+00:00,2025-07-16 06:00:00+00:00,BUY,10.0,76.44
2025-07-16 02:15:00+00:00,2025-07-16 03:00:00+00:00,SELL,10.0,131.79
2025-07-16 02:30:00+00:00,2025-07-16 07:00:00+00:00,BUY,10.0,141.82
2025-07-16 03:15:00+00:00,2025-07-16 04:00:00+00:00,SELL,10.0,57.84
2025-07-16 03:30:00+00:00,2025-07-16 08:00:00+00:00,BUY,10.0,58.15
2025-07-16 04:15:00+00:00,2025-07-16 05:00:00+00:00,SELL,10.0,59.69
2025-07-16 05:15:00+00:00,2025-07-16 06:00:00+00:00,SELL,10.0,67.07
2025-07-16 06:15:00+00:00,2025-07-16 07:00:00+00:00,SELL,10.0,139.78
2025-07-16 07:15:00+00:00,2025-07-16 08:00:00+00:00,SELL,10.0,52.01
2025-07-16 11:30:00+00:00,2025-07-16 16:00:00+00:00,BUY,10.0,50.27
2025-07-16 12:30:00+00:00,2025-07-16 17:00:00+00:00,BUY,10.0,154.09
2025-07-16 13:30:00+00:00,2025-07-16 18:00:00+00:00,BUY,10.0,312.15
2025-07-16 14:30:00+00:00,2025-07-16 19:00:00+00:00,BUY,10.0,77.0
2025-07-16 15:15:00+00:00,2025-07-16 16:00:00+00:00,SELL,10.0,44.28
2025-07-16 15:30:00+00:00,2025-07-16 20:00:00+00:00,BUY,10.0,74.81
2025-07-16 16:15:00+00:00,2025-07-16 17:00:00+00:00,SELL,10.0,230.84
2025-07-16 16:30:00+00:00,2025-07-16 21:00:00+00:00,BUY,10.0,59.01
2025-07-16 17:15:00+00:00,2025-07-16 18:00:00+00:00,SELL,10.0,306.42
2025-07-16 17:30:00+00:00,2025-07-16 22:00:00+00:00,BUY,10.0,131.22
2025-07-16 18:15:00+00:00,2025-07-16 19:00:00+00:00,SELL,10.0,132.96
2025-07-16 18:30:00+00:00,2025-07-16 23:00:00+00:00,BUY,10.0,98.72
2025-07-16 19:15:00+00:00,2025-07-16 20:00:00+00:00,SELL,10.0,134.16
2025-07-16 20:15:00+00:00,2025-07-16 21:00:00+00:00,SELL,10.0,56.4
2025-07-16 21:15:00+00:00,2025-07-16 22:00:00+00:00,SELL,10.0,125.66
2025-07-16 21:30:00+00:00,2025-07-17 02:00:00+00:00,BUY,10.0,83.66
2025-07-16 22:15:00+00:00,2025-07-16 23:00:00+00:00,SELL,10.0,94.92
2025-07-16 22:30:00+00:00,2025-07-17 03:00:00+00:00,BUY,10.0,109.77
2025-07-16 23:30:00+00:00,2025-07-17 04:00:00+00:00,BUY,10.0,63.74
2025-07-17 00:30:00+00:00,2025-07-17 05:00:00+00:00,BUY,10.0,67.13
2025-07-17 01:15:00+00:00,2025-07-17 02:00:00+00:00,SELL,10.0,81.34
2025-07-17 01:30:00+00:00,2025-07-17 06:00:00+00:00,BUY,10.0,227.1
2025-07-17 02:15:00+00:00,2025-07-17 03:00:00+00:00,SELL,10.0,107.12
2025-07-17 02:30:00+00:00,2025-07-17 07:00:00+00:00,BUY,10.0,67.25
2025-07-17 03:15:00+00:00,2025-07-17 04:00:00+00:00,SELL,10.0,58.23
2025-07-17 03:30:00+00:00,2025-07-17 08:00:00+00:00,BUY,10.0,248.79
2025-07-17 04:15:00+00:00,2025-07-17 05:00:00+00:00,SELL,10.0,119.13
2025-07-17 04:30:00+00:00,2025-07-17 09:00:00+00:00,BUY,10.0,55.86
2025-07-17 05:15:00+00:00,2025-07-17 06:00:00+00:00,SELL,10.0,225.62
2025-07-17 06:15:00+00:00,2025-07-17 07:00:00+00:00,SELL,10.0,61.69
2025-07-17 07:15:00+00:00,2025-07-17 08:00:00+00:00,SELL,10.0,241.26
2025-07-17 08:15:00+00:00,2025-07-17 09:00:00+00:00,SELL,10.0,52.99
2025-07-17 12:30:00+00:00,2025-07-17 17:00:00+00:00,BUY,10.0,58.73
2025-07-17 13:30:00+00:00,2025-07-17 18:00:00+00:00,BUY,10.0,121.78
2025-07-17 14:30:00+00:00,2025-07-17 19:00:00+00:00,BUY,10.0,70.14
2025-07-17 15:30:00+00:00,2025-07-17 20:00:00+00:00,BUY,10.0,247.96
2025-07-17 16:15:00+00:00,2025-07-17 17:00:00+00:00,SELL,10.0,57.56
2025-07-17 16:30:00+00:00,2025-07-17 21:00:00+00:00,BUY,10.0,59.36
2025-07-17 17:15:00+00:00,2025-07-17 18:00:00+00:00,SELL,10.0,113.47
2025-07-17 17:30:00+00:00,2025-07-17 22:00:00+00:00,BUY,10.0,59.31
2025-07-17 18:15:00+00:00,2025-07-17 19:00:00+00:00,SELL,10.0,202.94
2025-07-17 18:30:00+00:00,2025-07-17 23:00:00+00:00,BUY,10.0,52.88
2025-07-17 19:15:00+00:00,2025-07-17 20:00:00+00:00,SELL,10.0,244.1
2025-07-17 20:15:00+00:00,2025-07-17 21:00:00+00:00,SELL,10.0,54.34
2025-07-17 21:15:00+00:00,2025-07-17 22:00:00+00:00,SELL,10.0,55.28
2025-07-17 22:15:00+00:00,2025-07-17 23:00:00+00:00,SELL,10.0,52.8
2025-07-17 23:30:00+00:00,2025-07-18 04:00:00+00:00,BUY,10.0,141.66
2025-07-18 00:30:00+00:00,2025-07-18 05:00:00+00:00,BUY,10.0,340.27
2025-07-18 01:30:00+00:00,2025-07-18 06:00:00+00:00,BUY,10.0,68.4
2025-07-18 02:30:00+00:00,2025-07-18 07:00:00+00:00,BUY,10.0,77.24
2025-07-18 03:15:00+00:00,2025-07-18 04:00:00+00:00,SELL,10.0,131.79
2025-07-18 03:30:00+00:00,2025-07-18 08:00:00+00:00,BUY,10.0,59.99
2025-07-18 04:15:00+00:00,2025-07-18 05:00:00+00:00,SELL,10.0,372.7
2025-07-18 05:15:00+00:00,2025-07-18 06:00:00+00:00,SELL,10.0,69.21
2025-07-18 06:15:00+00:00,2025-07-18 07:00:00+00:00,SELL,10.0,75.31
2025-07-18 07:15:00+00:00,2025-07-18 08:00:00+00:00,SELL,10.0,56.76
2025-07-18 12:30:00+00:00,2025-07-18 17:00:00+00:00,BUY,10.0,64.32
2025-07-18 13:30:00+00:00,2025-07-18 18:00:00+00:00,BUY,10.0,116.14
2025-07-18 14:30:00+00:00,2025-07-18 19:00:00+00:00,BUY,10.0,74.25
2025-07-18 15:30:00+00:00,2025-07-18 20:00:00+00:00,BUY,10.0,65.55
2025-07-18 16:15:00+00:00,2025-07-18 17:00:00+00:00,SELL,10.0,62.13
2025-07-18 17:15:00+00:00,2025-07-18 18:00:00+00:00,SELL,10.0,112.66
2025-07-18 18:15:00+00:00,2025-07-18 19:00:00+00:00,SELL,10.0,70.29
2025-07-18 19:15:00+00:00,2025-07-18 20:00:00+00:00,SELL,10.0,62.84
2025-07-21 00:30:00+00:00,2025-07-21 05:00:00+00:00,BUY,10.0,59.15
2025-07-21 01:30:00+00:00,2025-07-21 06:00:00+00:00,BUY,10.0,88.77
2025-07-21 02:30:00+00:00,2025-07-21 07:00:00+00:00,BUY,10.0,54.14
2025-07-21 04:15:00+00:00,2025-07-21 05:00:00+00:00,SELL,10.0,88.28
2025-07-21 04:30:00+00:00,2025-07-21 09:00:00+00:00,BUY,10.0,53.13
2025-07-21 05:15:00+00:00,2025-07-21 06:00:00+00:00,SELL,10.0,89.21
2025-07-21 05:30:00+00:00,2025-07-21 10:00:00+00:00,BUY,10.0,53.68
2025-07-21 06:15:00+00:00,2025-07-21 07:00:00+00:00,SELL,10.0,54.16
2025-07-21 08:15:00+00:00,2025-07-21 09:00:00+00:00,SELL,10.0,50.26
2025-07-21 09:15:00+00:00,2025-07-21 10:00:00+00:00,SELL,10.0,46.82
2025-07-21 13:30:00+00:00,2025-07-21 18:00:00+00:00,BUY,10.0,56.63
2025-07-21 14:30:00+00:00,2025-07-21 19:00:00+00:00,BUY,10.0,58.74
2025-07-21 17:15:00+00:00,2025-07-21 18:00:00+00:00,SELL,10.0,54.91
2025-07-21 18:15:00+00:00,2025-07-21 19:00:00+00:00,SELL,10.0,58.21
2025-07-22 00:30:00+00:00,2025-07-22 05:00:00+00:00,BUY,10.0,55.26
2025-07-22 01:30:00+00:00,2025-07-22 06:00:00+00:00,BUY,10.0,121.85
2025-07-22 02:30:00+00:00,2025-07-22 07:00:00+00:00,BUY,10.0,51.55
2025-07-22 03:30:00+00:00,2025-07-22 08:00:00+00:00,BUY,10.0,55.18
2025-07-22 04:15:00+00:00,2025-07-22 05:00:00+00:00,SELL,10.0,55.11
2025-07-22 05:15:00+00:00,2025-07-22 06:00:00+00:00,SELL,10.0,115.99
2025-07-22 06:15:00+00:00,2025-07-22 07:00:00+00:00,SELL,10.0,49.32
2025-07-22 07:15:00+00:00,2025-07-22 08:00:00+00:00,SELL,10.0,50.62
2025-07-22 12:30:00+00:00,2025-07-22 17:00:00+00:00,BUY,10.0,54.18
2025-07-22 13:30:00+00:00,2025-07-22 18:00:00+00:00,BUY,10.0,101.64
2025-07-22 14:30:00+00:00,2025-07-22 19:00:00+00:00,BUY,10.0,55.05
2025-07-22 16:15:00+00:00,2025-07-22 17:00:00+00:00,SELL,10.0,53.77
2025-07-22 17:15:00+00:00,2025-07-22 18:00:00+00:00,SELL,10.0,101.26
2025-07-22 18:15:00+00:00,2025-07-22 19:00:00+00:00,SELL,10.0,54.18
2025-07-25 13:30:00+00:00,2025-07-25 18:00:00+00:00,BUY,10.0,138.39
2025-07-25 17:15:00+00:00,2025-07-25 18:00:00+00:00,SELL,10.0,125.21
2025-08-01 01:30:00+00:00,2025-08-01 06:00:00+00:00,BUY,10.0,54.24
2025-08-01 02:30:00+00:00,2025-08-01 07:00:00+00:00,BUY,10.0,54.29
2025-08-01 05:15:00+00:00,2025-08-01 06:00:00+00:00,SELL,10.0,54.96
2025-08-01 06:15:00+00:00,2025-08-01 07:00:00+00:00,SELL,10.0,53.42
2025-08-25 01:30:00+00:00,2025-08-25 06:00:00+00:00,BUY,10.0,45.38
2025-08-25 03:30:00+00:00,2025-08-25 08:00:00+00:00,BUY,10.0,52.81
2025-08-25 05:15:00+00:00,2025-08-25 06:00:00+00:00,SELL,10.0,40.43
2025-08-25 07:15:00+00:00,2025-08-25 08:00:00+00:00,SELL,10.0,49.84
