exec_ts,product_delivery,side,qty_mw,price
2026-02-12 08:00:00+00:00,2026-02-12 10:00:00+00:00,BUY,10.0,176.49
2026-02-12 08:00:00+00:00,2026-02-12 16:00:00+00:00,SELL,10.0,59.44
2026-02-12 08:30:00+00:00,2026-02-12 17:00:00+00:00,SELL,10.0,89.72
2026-02-12 08:45:00+00:00,2026-02-12 10:00:00+00:00,SELL,10.0,205.02
2026-02-12 09:00:00+00:00,2026-02-12 18:00:00+00:00,BUY,10.0,81.64
2026-02-12 09:00:00+00:00,2026-02-12 17:00:00+00:00,BUY,10.0,81.06
2026-02-12 09:00:00+00:00,2026-02-12 14:00:00+00:00,BUY,10.0,134.01
2026-02-12 09:45:00+00:00,2026-02-12 14:00:00+00:00,SELL,10.0,131.27
2026-02-12 09:45:00+00:00,2026-02-12 18:00:00+00:00,SELL,10.0,76.48
2026-02-12 10:00:00+00:00,2026-02-12 17:00:00+00:00,SELL,10.0,87.73
2026-02-12 10:00:00+00:00,2026-02-12 18:00:00+00:00,BUY,10.0,74.47
2026-02-12 10:45:00+00:00,2026-02-12 20:00:00+00:00,BUY,10.0,87.01
2026-02-12 11:15:00+00:00,2026-02-12 15:00:00+00:00,BUY,10.0,75.99
2026-02-12 11:30:00+00:00,2026-02-12 18:00:00+00:00,SELL,10.0,77.26
2026-02-12 12:00:00+00:00,2026-02-12 21:00:00+00:00,BUY,10.0,49.37
2026-02-12 12:00:00+00:00,2026-02-12 15:00:00+00:00,SELL,10.0,73.22
2026-02-12 12:45:00+00:00,2026-02-12 21:00:00+00:00,SELL,10.0,50.45
2026-02-12 13:00:00+00:00,2026-02-12 20:00:00+00:00,SELL,10.0,74.1
2026-02-12 13:15:00+00:00,2026-02-12 17:00:00+00:00,BUY,10.0,97.46
2026-02-12 14:15:00+00:00,2026-02-12 16:00:00+00:00,BUY,10.0,153.68
2026-02-12 15:00:00+00:00,2026-02-12 17:00:00+00:00,SELL,10.0,89.48
2026-02-12 15:00:00+00:00,2026-02-12 16:00:00+00:00,SELL,10.0,153.55
2026-02-12 15:30:00+00:00,2026-02-13 00:00:00+00:00,BUY,10.0,49.12
2026-02-12 15:45:00+00:00,2026-02-12 19:00:00+00:00,BUY,10.0,115.6
2026-02-12 16:30:00+00:00,2026-02-12 20:00:00+00:00,BUY,10.0,70.38
2026-02-12 16:45:00+00:00,2026-02-13 01:00:00+00:00,BUY,10.0,47.95
2026-02-12 17:00:00+00:00,2026-02-13 00:00:00+00:00,SELL,10.0,44.15
2026-02-12 17:00:00+00:00,2026-02-12 19:00:00+00:00,SELL,10.0,115.37
2026-02-12 17:15:00+00:00,2026-02-12 23:00:00+00:00,BUY,10.0,-1.75
2026-02-12 17:30:00+00:00,2026-02-13 02:00:00+00:00,BUY,10.0,46.36
2026-02-12 18:00:00+00:00,2026-02-12 20:00:00+00:00,SELL,10.0,67.34
2026-02-12 18:00:00+00:00,2026-02-13 01:00:00+00:00,SELL,10.0,42.54
2026-02-12 18:15:00+00:00,2026-02-13 01:00:00+00:00,BUY,10.0,40.5
2026-02-12 18:30:00+00:00,2026-02-13 03:00:00+00:00,BUY,10.0,51.97
2026-02-12 18:45:00+00:00,2026-02-12 23:00:00+00:00,SELL,10.0,-3.85
2026-02-12 19:00:00+00:00,2026-02-13 02:00:00+00:00,SELL,10.0,43.63
2026-02-12 19:30:00+00:00,2026-02-13 02:00:00+00:00,BUY,10.0,39.45
2026-02-12 19:30:00+00:00,2026-02-13 04:00:00+00:00,BUY,10.0,50.4
2026-02-12 19:30:00+00:00,2026-02-13 01:00:00+00:00,SELL,10.0,40.04
2026-02-12 20:15:00+00:00,2026-02-13 02:00:00+00:00,SELL,10.0,38.94
2026-02-12 20:30:00+00:00,2026-02-13 05:00:00+00:00,BUY,10.0,75.06
2026-02-12 21:00:00+00:00,2026-02-13 03:00:00+00:00,SELL,10.0,40.19
2026-02-12 21:00:00+00:00,2026-02-13 04:00:00+00:00,SELL,10.0,47.02
2026-02-12 21:30:00+00:00,2026-02-13 06:00:00+00:00,BUY,10.0,72.1
2026-02-12 22:30:00+00:00,2026-02-13 07:00:00+00:00,BUY,10.0,80.21
2026-02-12 23:15:00+00:00,2026-02-13 04:00:00+00:00,BUY,10.0,145.78
2026-02-12 23:45:00+00:00,2026-02-13 08:00:00+00:00,BUY,10.0,129.33
2026-02-13 00:00:00+00:00,2026-02-13 05:00:00+00:00,SELL,10.0,55.42
2026-02-13 00:00:00+00:00,2026-02-13 04:00:00+00:00,SELL,10.0,147.11
2026-02-13 00:30:00+00:00,2026-02-13 10:00:00+00:00,BUY,10.0,118.93
2026-02-13 01:00:00+00:00,2026-02-13 06:00:00+00:00,SELL,10.0,43.2
2026-02-13 02:15:00+00:00,2026-02-13 07:00:00+00:00,SELL,10.0,55.47
2026-02-13 02:30:00+00:00,2026-02-13 09:00:00+00:00,BUY,10.0,92.09
2026-02-13 02:45:00+00:00,2026-02-13 10:00:00+00:00,SELL,10.0,165.06
2026-02-13 03:00:00+00:00,2026-02-13 08:00:00+00:00,SELL,10.0,94.82
2026-02-13 03:15:00+00:00,2026-02-13 10:00:00+00:00,BUY,10.0,153.92
2026-02-13 03:30:00+00:00,2026-02-13 12:00:00+00:00,BUY,10.0,72.63
2026-02-13 04:15:00+00:00,2026-02-13 11:00:00+00:00,BUY,10.0,98.23
2026-02-13 04:45:00+00:00,2026-02-13 08:00:00+00:00,BUY,10.0,98.1
2026-02-13 04:45:00+00:00,2026-02-13 13:00:00+00:00,BUY,10.0,59.34
2026-02-13 05:00:00+00:00,2026-02-13 10:00:00+00:00,SELL,10.0,137.0
2026-02-13 05:30:00+00:00,2026-02-13 11:00:00+00:00,SELL,10.0,208.22
2026-02-13 05:30:00+00:00,2026-02-13 08:00:00+00:00,SELL,10.0,98.85
2026-02-13 05:45:00+00:00,2026-02-13 14:00:00+00:00,BUY,10.0,53.28
2026-02-13 06:00:00+00:00,2026-02-13 11:00:00+00:00,BUY,10.0,205.74
2026-02-13 06:00:00+00:00,2026-02-13 09:00:00+00:00,SELL,10.0,70.22
2026-02-13 06:00:00+00:00,2026-02-13 13:00:00+00:00,SELL,10.0,55.37
2026-02-13 06:30:00+00:00,2026-02-13 13:00:00+00:00,BUY,10.0,52.04
2026-02-13 06:45:00+00:00,2026-02-13 12:00:00+00:00,SELL,10.0,59.02
2026-02-13 07:00:00+00:00,2026-02-13 09:00:00+00:00,BUY,10.0,49.16
2026-02-13 07:00:00+00:00,2026-02-13 14:00:00+00:00,SELL,10.0,52.86
2026-02-13 07:15:00+00:00,2026-02-13 13:00:00+00:00,SELL,10.0,51.82
2026-02-13 07:30:00+00:00,2026-02-13 14:00:00+00:00,BUY,10.0,46.94
2026-02-13 08:00:00+00:00,2026-02-13 11:00:00+00:00,SELL,10.0,192.21
2026-02-13 08:15:00+00:00,2026-02-13 09:00:00+00:00,SELL,10.0,46.78
2026-02-13 08:15:00+00:00,2026-02-13 10:00:00+00:00,BUY,10.0,256.39
2026-02-13 08:30:00+00:00,2026-02-13 15:00:00+00:00,BUY,10.0,77.59
2026-02-13 08:30:00+00:00,2026-02-13 17:00:00+00:00,BUY,10.0,92.27
2026-02-13 08:45:00+00:00,2026-02-13 14:00:00+00:00,SELL,10.0,45.65
2026-02-13 09:00:00+00:00,2026-02-13 10:00:00+00:00,SELL,10.0,258.08
2026-02-13 09:15:00+00:00,2026-02-13 15:00:00+00:00,SELL,10.0,77.79
2026-02-13 09:15:00+00:00,2026-02-13 16:00:00+00:00,BUY,10.0,64.9
2026-02-13 09:30:00+00:00,2026-02-13 18:00:00+00:00,BUY,10.0,108.1
2026-02-13 10:30:00+00:00,2026-02-13 19:00:00+00:00,BUY,10.0,76.48
2026-02-13 10:45:00+00:00,2026-02-13 16:00:00+00:00,SELL,10.0,60.12
2026-02-13 11:30:00+00:00,2026-02-13 20:00:00+00:00,BUY,10.0,66.31
2026-02-13 12:00:00+00:00,2026-02-13 17:00:00+00:00,SELL,10.0,42.7
2026-02-13 12:15:00+00:00,2026-02-13 14:00:00+00:00,BUY,10.0,-20.77
2026-02-13 12:30:00+00:00,2026-02-13 21:00:00+00:00,BUY,10.0,60.74
2026-02-13 13:00:00+00:00,2026-02-13 18:00:00+00:00,SELL,10.0,53.58
2026-02-13 13:15:00+00:00,2026-02-13 14:00:00+00:00,SELL,10.0,-19.69
2026-02-13 14:00:00+00:00,2026-02-13 19:00:00+00:00,SELL,10.0,47.9
2026-02-13 14:30:00+00:00,2026-02-13 23:00:00+00:00,BUY,10.0,56.05
2026-02-13 15:00:00+00:00,2026-02-13 20:00:00+00:00,SELL,10.0,50.65
2026-02-13 15:30:00+00:00,2026-02-13 21:00:00+00:00,SELL,10.0,49.87
2026-02-13 15:30:00+00:00,2026-02-13 22:00:00+00:00,BUY,10.0,54.76
2026-02-13 16:00:00+00:00,2026-02-13 23:00:00+00:00,SELL,10.0,48.58
2026-02-13 16:30:00+00:00,2026-02-14 01:00:00+00:00,BUY,10.0,-6.06
2026-02-13 16:30:00+00:00,2026-02-13 23:00:00+00:00,BUY,10.0,44.87
2026-02-13 17:00:00+00:00,2026-02-13 22:00:00+00:00,SELL,10.0,54.17
2026-02-13 17:30:00+00:00,2026-02-13 23:00:00+00:00,SELL,10.0,107.28
2026-02-13 18:00:00+00:00,2026-02-13 23:00:00+00:00,BUY,10.0,105.81
2026-02-13 18:00:00+00:00,2026-02-14 01:00:00+00:00,SELL,10.0,-3.41
2026-02-13 18:45:00+00:00,2026-02-13 23:00:00+00:00,SELL,10.0,107.87
2026-02-13 18:45:00+00:00,2026-02-13 20:00:00+00:00,BUY,10.0,130.16
2026-02-13 19:15:00+00:00,2026-02-13 20:00:00+00:00,SELL,10.0,129.47
2026-02-14 10:00:00+00:00,2026-02-14 19:00:00+00:00,BUY,10.0,42.01
2026-02-14 11:00:00+00:00,2026-02-14 19:00:00+00:00,SELL,10.0,43.95
2026-02-15 01:15:00+00:00,2026-02-15 06:00:00+00:00,BUY,10.0,161.96
2026-02-15 02:00:00+00:00,2026-02-15 06:00:00+00:00,SELL,10.0,158.09
2026-02-15 02:30:00+00:00,2026-02-15 06:00:00+00:00,BUY,10.0,154.66
2026-02-15 03:15:00+00:00,2026-02-15 06:00:00+00:00,SELL,10.0,154.11
2026-02-15 07:30:00+00:00,2026-02-15 11:00:00+00:00,BUY,10.0,82.51
2026-02-15 08:15:00+00:00,2026-02-15 11:00:00+00:00,SELL,10.0,82.22
2026-02-15 08:45:00+00:00,2026-02-15 17:00:00+00:00,BUY,10.0,201.27
2026-02-15 09:30:00+00:00,2026-02-15 17:00:00+00:00,SELL,10.0,197.35
2026-02-15 10:45:00+00:00,2026-02-15 15:00:00+00:00,BUY,10.0,138.59
2026-02-15 11:30:00+00:00,2026-02-15 15:00:00+00:00,SELL,10.0,138.29
2026-02-15 15:30:00+00:00,2026-02-15 19:00:00+00:00,BUY,10.0,89.89
2026-02-15 17:00:00+00:00,2026-02-15 19:00:00+00:00,SELL,10.0,89.18
2026-02-15 18:30:00+00:00,2026-02-16 04:00:00+00:00,BUY,10.0,22.44
2026-02-15 19:15:00+00:00,2026-02-16 04:00:00+00:00,SELL,10.0,21.99
2026-02-16 09:45:00+00:00,2026-02-16 12:00:00+00:00,BUY,10.0,106.9
2026-02-16 10:30:00+00:00,2026-02-16 12:00:00+00:00,SELL,10.0,106.26
2026-02-16 22:00:00+00:00,2026-02-17 06:00:00+00:00,BUY,10.0,154.03
2026-02-16 22:45:00+00:00,2026-02-17 06:00:00+00:00,SELL,10.0,152.83
2026-02-16 23:30:00+00:00,2026-02-17 09:00:00+00:00,BUY,10.0,84.7
2026-02-17 00:45:00+00:00,2026-02-17 10:00:00+00:00,BUY,10.0,48.43
2026-02-17 01:15:00+00:00,2026-02-17 09:00:00+00:00,SELL,10.0,68.11
2026-02-17 01:45:00+00:00,2026-02-17 09:00:00+00:00,BUY,10.0,61.65
2026-02-17 01:45:00+00:00,2026-02-17 10:00:00+00:00,SELL,10.0,50.79
2026-02-17 03:00:00+00:00,2026-02-17 09:00:00+00:00,SELL,10.0,64.64
2026-02-17 03:45:00+00:00,2026-02-17 09:00:00+00:00,BUY,10.0,9.11
2026-02-17 04:45:00+00:00,2026-02-17 12:00:00+00:00,BUY,10.0,103.65
2026-02-17 05:15:00+00:00,2026-02-17 09:00:00+00:00,SELL,10.0,9.08
2026-02-17 05:30:00+00:00,2026-02-17 12:00:00+00:00,SELL,10.0,104.34
2026-02-17 06:30:00+00:00,2026-02-17 09:00:00+00:00,BUY,10.0,2.04
2026-02-17 07:15:00+00:00,2026-02-17 09:00:00+00:00,SELL,10.0,2.73
2026-02-17 11:15:00+00:00,2026-02-17 20:00:00+00:00,BUY,10.0,41.54
2026-02-17 12:15:00+00:00,2026-02-17 20:00:00+00:00,SELL,10.0,40.71
2026-02-17 17:30:00+00:00,2026-02-18 02:00:00+00:00,BUY,10.0,58.61
2026-02-17 17:30:00+00:00,2026-02-18 03:00:00+00:00,BUY,10.0,20.98
2026-02-17 18:30:00+00:00,2026-02-18 02:00:00+00:00,SELL,10.0,59.74
2026-02-17 19:00:00+00:00,2026-02-18 03:00:00+00:00,SELL,10.0,22.12
2026-02-17 20:45:00+00:00,2026-02-18 06:00:00+00:00,BUY,10.0,86.75
2026-02-17 22:00:00+00:00,2026-02-18 06:00:00+00:00,SELL,10.0,91.13
2026-02-17 23:30:00+00:00,2026-02-18 08:00:00+00:00,BUY,10.0,167.28
2026-02-17 23:45:00+00:00,2026-02-18 09:00:00+00:00,BUY,10.0,89.72
2026-02-18 01:00:00+00:00,2026-02-18 09:00:00+00:00,SELL,10.0,96.87
2026-02-18 01:00:00+00:00,2026-02-18 08:00:00+00:00,SELL,10.0,169.2
2026-02-18 01:30:00+00:00,2026-02-18 08:00:00+00:00,BUY,10.0,175.97
2026-02-18 02:15:00+00:00,2026-02-18 08:00:00+00:00,SELL,10.0,176.96
2026-02-18 02:30:00+00:00,2026-02-18 06:00:00+00:00,BUY,10.0,91.93
2026-02-18 03:15:00+00:00,2026-02-18 06:00:00+00:00,SELL,10.0,93.15
2026-02-18 03:30:00+00:00,2026-02-18 08:00:00+00:00,BUY,10.0,169.84
2026-02-18 03:45:00+00:00,2026-02-18 06:00:00+00:00,BUY,10.0,86.53
2026-02-18 04:45:00+00:00,2026-02-18 09:00:00+00:00,BUY,10.0,107.13
2026-02-18 05:15:00+00:00,2026-02-18 06:00:00+00:00,SELL,10.0,82.02
2026-02-18 05:15:00+00:00,2026-02-18 14:00:00+00:00,BUY,10.0,57.37
2026-02-18 05:45:00+00:00,2026-02-18 09:00:00+00:00,SELL,10.0,106.75
2026-02-18 06:00:00+00:00,2026-02-18 14:00:00+00:00,SELL,10.0,61.39
2026-02-18 06:15:00+00:00,2026-02-18 10:00:00+00:00,BUY,10.0,120.19
2026-02-18 06:45:00+00:00,2026-02-18 09:00:00+00:00,BUY,10.0,99.07
2026-02-18 07:15:00+00:00,2026-02-18 08:00:00+00:00,SELL,10.0,112.18
2026-02-18 07:45:00+00:00,2026-02-18 10:00:00+00:00,SELL,10.0,119.35
2026-02-18 08:15:00+00:00,2026-02-18 09:00:00+00:00,SELL,10.0,63.13
2026-02-18 08:45:00+00:00,2026-02-18 11:00:00+00:00,BUY,10.0,213.73
2026-02-18 09:45:00+00:00,2026-02-18 11:00:00+00:00,SELL,10.0,208.6
2026-02-18 10:45:00+00:00,2026-02-18 19:00:00+00:00,BUY,10.0,92.07
2026-02-18 11:45:00+00:00,2026-02-18 16:00:00+00:00,BUY,10.0,75.91
2026-02-18 12:00:00+00:00,2026-02-18 19:00:00+00:00,SELL,10.0,188.33
2026-02-18 12:15:00+00:00,2026-02-18 21:00:00+00:00,BUY,10.0,57.31
2026-02-18 12:45:00+00:00,2026-02-18 17:00:00+00:00,BUY,10.0,109.31
2026-02-18 13:00:00+00:00,2026-02-18 21:00:00+00:00,SELL,10.0,59.18
2026-02-18 13:15:00+00:00,2026-02-18 16:00:00+00:00,SELL,10.0,73.46
2026-02-18 14:15:00+00:00,2026-02-18 17:00:00+00:00,SELL,10.0,105.28
2026-02-18 14:30:00+00:00,2026-02-18 16:00:00+00:00,BUY,10.0,65.7
2026-02-18 14:45:00+00:00,2026-02-18 17:00:00+00:00,BUY,10.0,96.47
2026-02-18 15:15:00+00:00,2026-02-18 16:00:00+00:00,SELL,10.0,67.35
2026-02-18 15:30:00+00:00,2026-02-19 01:00:00+00:00,BUY,10.0,36.64
2026-02-18 16:15:00+00:00,2026-02-18 17:00:00+00:00,SELL,10.0,91.88
2026-02-18 16:15:00+00:00,2026-02-18 18:00:00+00:00,BUY,10.0,85.99
2026-02-18 16:45:00+00:00,2026-02-19 01:00:00+00:00,SELL,10.0,59.67
2026-02-18 16:45:00+00:00,2026-02-18 19:00:00+00:00,BUY,10.0,174.45
2026-02-18 17:15:00+00:00,2026-02-18 23:00:00+00:00,BUY,10.0,75.04
2026-02-18 17:15:00+00:00,2026-02-18 18:00:00+00:00,SELL,10.0,83.72
2026-02-18 18:15:00+00:00,2026-02-18 19:00:00+00:00,SELL,10.0,170.88
2026-02-18 18:45:00+00:00,2026-02-18 23:00:00+00:00,SELL,10.0,71.96
2026-02-18 19:45:00+00:00,2026-02-19 03:00:00+00:00,BUY,10.0,55.6
2026-02-18 20:30:00+00:00,2026-02-19 03:00:00+00:00,SELL,10.0,56.13
2026-02-18 21:30:00+00:00,2026-02-19 07:00:00+00:00,BUY,10.0,85.82
2026-02-18 21:45:00+00:00,2026-02-19 05:00:00+00:00,BUY,10.0,69.01
2026-02-18 22:30:00+00:00,2026-02-19 08:00:00+00:00,BUY,10.0,113.59
2026-02-18 23:00:00+00:00,2026-02-19 05:00:00+00:00,SELL,10.0,66.06
2026-02-18 23:00:00+00:00,2026-02-19 07:00:00+00:00,SELL,10.0,87.35
2026-02-18 23:15:00+00:00,2026-02-19 08:00:00+00:00,SELL,10.0,115.37
2026-02-18 23:30:00+00:00,2026-02-19 08:00:00+00:00,BUY,10.0,100.91
2026-02-19 01:30:00+00:00,2026-02-19 07:00:00+00:00,BUY,10.0,80.87
2026-02-19 02:00:00+00:00,2026-02-19 08:00:00+00:00,SELL,10.0,90.27
2026-02-19 02:30:00+00:00,2026-02-19 07:00:00+00:00,SELL,10.0,79.68
2026-02-19 02:30:00+00:00,2026-02-19 08:00:00+00:00,BUY,10.0,82.0
2026-02-19 03:30:00+00:00,2026-02-19 09:00:00+00:00,BUY,10.0,79.67
2026-02-19 03:30:00+00:00,2026-02-19 12:00:00+00:00,BUY,10.0,69.95
2026-02-19 04:00:00+00:00,2026-02-19 08:00:00+00:00,SELL,10.0,122.98
2026-02-19 04:15:00+00:00,2026-02-19 09:00:00+00:00,SELL,10.0,80.88
2026-02-19 04:15:00+00:00,2026-02-19 12:00:00+00:00,SELL,10.0,69.35
2026-02-19 04:30:00+00:00,2026-02-19 06:00:00+00:00,BUY,10.0,6.53
2026-02-19 05:00:00+00:00,2026-02-19 13:00:00+00:00,BUY,10.0,53.25
2026-02-19 05:15:00+00:00,2026-02-19 06:00:00+00:00,SELL,10.0,7.07
2026-02-19 05:45:00+00:00,2026-02-19 13:00:00+00:00,SELL,10.0,54.06
2026-02-19 10:15:00+00:00,2026-02-19 17:00:00+00:00,BUY,10.0,82.73
2026-02-19 10:30:00+00:00,2026-02-19 18:00:00+00:00,BUY,10.0,102.44
2026-02-19 11:00:00+00:00,2026-02-19 17:00:00+00:00,SELL,10.0,81.54
2026-02-19 11:30:00+00:00,2026-02-19 16:00:00+00:00,BUY,10.0,22.28
2026-02-19 11:30:00+00:00,2026-02-19 19:00:00+00:00,BUY,10.0,93.0
2026-02-19 12:15:00+00:00,2026-02-19 18:00:00+00:00,SELL,10.0,96.18
2026-02-19 12:30:00+00:00,2026-02-19 20:00:00+00:00,BUY,10.0,78.09
2026-02-19 13:00:00+00:00,2026-02-19 16:00:00+00:00,SELL,10.0,24.48
2026-02-19 13:00:00+00:00,2026-02-19 19:00:00+00:00,SELL,10.0,90.17
2026-02-19 14:00:00+00:00,2026-02-19 20:00:00+00:00,SELL,10.0,76.8
2026-02-19 15:15:00+00:00,2026-02-19 19:00:00+00:00,BUY,10.0,81.56
2026-02-19 16:00:00+00:00,2026-02-19 19:00:00+00:00,SELL,10.0,80.85
2026-02-19 19:15:00+00:00,2026-02-20 04:00:00+00:00,BUY,10.0,59.63
2026-02-19 21:00:00+00:00,2026-02-20 04:00:00+00:00,SELL,10.0,54.12
2026-02-19 22:30:00+00:00,2026-02-20 07:00:00+00:00,BUY,10.0,60.16
2026-02-19 23:15:00+00:00,2026-02-20 08:00:00+00:00,BUY,10.0,89.44
2026-02-19 23:30:00+00:00,2026-02-20 07:00:00+00:00,SELL,10.0,62.72
2026-02-20 00:15:00+00:00,2026-02-20 08:00:00+00:00,SELL,10.0,204.28
2026-02-20 00:45:00+00:00,2026-02-20 08:00:00+00:00,BUY,10.0,204.84
2026-02-20 01:00:00+00:00,2026-02-20 10:00:00+00:00,BUY,10.0,64.03
2026-02-20 01:00:00+00:00,2026-02-20 09:00:00+00:00,BUY,10.0,72.59
2026-02-20 01:30:00+00:00,2026-02-20 08:00:00+00:00,SELL,10.0,201.68
2026-02-20 02:00:00+00:00,2026-02-20 09:00:00+00:00,SELL,10.0,73.73
2026-02-20 02:30:00+00:00,2026-02-20 11:00:00+00:00,BUY,10.0,56.83
2026-02-20 02:45:00+00:00,2026-02-20 09:00:00+00:00,BUY,10.0,66.69
2026-02-20 03:00:00+00:00,2026-02-20 12:00:00+00:00,BUY,10.0,67.28
2026-02-20 03:15:00+00:00,2026-02-20 11:00:00+00:00,SELL,10.0,192.61
2026-02-20 03:15:00+00:00,2026-02-20 10:00:00+00:00,SELL,10.0,58.72
2026-02-20 03:45:00+00:00,2026-02-20 11:00:00+00:00,BUY,10.0,190.31
2026-02-20 04:00:00+00:00,2026-02-20 09:00:00+00:00,SELL,10.0,61.15
2026-02-20 04:15:00+00:00,2026-02-20 09:00:00+00:00,BUY,10.0,60.79
2026-02-20 04:15:00+00:00,2026-02-20 13:00:00+00:00,BUY,10.0,55.65
2026-02-20 04:45:00+00:00,2026-02-20 11:00:00+00:00,SELL,10.0,238.69
2026-02-20 04:45:00+00:00,2026-02-20 12:00:00+00:00,SELL,10.0,61.79
2026-02-20 05:00:00+00:00,2026-02-20 09:00:00+00:00,SELL,10.0,59.37
2026-02-20 05:45:00+00:00,2026-02-20 13:00:00+00:00,SELL,10.0,53.6
2026-02-20 06:15:00+00:00,2026-02-20 11:00:00+00:00,BUY,10.0,315.16
2026-02-20 06:45:00+00:00,2026-02-20 16:00:00+00:00,BUY,10.0,66.28
2026-02-20 07:00:00+00:00,2026-02-20 11:00:00+00:00,SELL,10.0,315.49
2026-02-20 07:30:00+00:00,2026-02-20 12:00:00+00:00,BUY,10.0,50.78
2026-02-20 07:45:00+00:00,2026-02-20 17:00:00+00:00,BUY,10.0,57.49
2026-02-20 08:15:00+00:00,2026-02-20 12:00:00+00:00,SELL,10.0,52.69
2026-02-20 08:45:00+00:00,2026-02-20 16:00:00+00:00,SELL,10.0,61.82
2026-02-20 08:45:00+00:00,2026-02-20 18:00:00+00:00,BUY,10.0,63.88
2026-02-20 09:00:00+00:00,2026-02-20 17:00:00+00:00,SELL,10.0,54.68
2026-02-20 10:15:00+00:00,2026-02-20 18:00:00+00:00,SELL,10.0,59.5
2026-02-20 10:15:00+00:00,2026-02-20 19:00:00+00:00,BUY,10.0,67.47
2026-02-20 11:30:00+00:00,2026-02-20 17:00:00+00:00,BUY,10.0,114.09
2026-02-20 11:30:00+00:00,2026-02-20 20:00:00+00:00,BUY,10.0,56.99
2026-02-20 12:00:00+00:00,2026-02-20 19:00:00+00:00,SELL,10.0,66.37
2026-02-20 12:15:00+00:00,2026-02-20 21:00:00+00:00,BUY,10.0,44.35
2026-02-20 12:30:00+00:00,2026-02-20 17:00:00+00:00,SELL,10.0,111.16
2026-02-20 12:45:00+00:00,2026-02-20 20:00:00+00:00,SELL,10.0,60.97
2026-02-20 13:00:00+00:00,2026-02-20 21:00:00+00:00,SELL,10.0,44.18
2026-02-20 13:45:00+00:00,2026-02-20 15:00:00+00:00,BUY,10.0,134.47
2026-02-20 14:15:00+00:00,2026-02-20 15:00:00+00:00,SELL,10.0,135.82
2026-02-20 15:30:00+00:00,2026-02-20 20:00:00+00:00,BUY,10.0,49.62
2026-02-20 16:00:00+00:00,2026-02-20 18:00:00+00:00,BUY,10.0,19.85
2026-02-20 16:15:00+00:00,2026-02-20 20:00:00+00:00,SELL,10.0,48.66
2026-02-20 17:15:00+00:00,2026-02-20 18:00:00+00:00,SELL,10.0,20.98
2026-02-20 19:15:00+00:00,2026-02-21 03:00:00+00:00,BUY,10.0,81.1
2026-02-20 20:00:00+00:00,2026-02-21 03:00:00+00:00,SELL,10.0,81.61
2026-02-20 21:15:00+00:00,2026-02-20 23:00:00+00:00,BUY,10.0,148.09
2026-02-20 21:30:00+00:00,2026-02-21 01:00:00+00:00,BUY,10.0,114.47
2026-02-20 22:00:00+00:00,2026-02-20 23:00:00+00:00,SELL,10.0,147.05
2026-02-20 22:15:00+00:00,2026-02-21 01:00:00+00:00,SELL,10.0,113.67
2026-02-20 22:15:00+00:00,2026-02-21 03:00:00+00:00,BUY,10.0,203.18
2026-02-20 22:45:00+00:00,2026-02-21 08:00:00+00:00,BUY,10.0,207.23
2026-02-20 22:45:00+00:00,2026-02-21 07:00:00+00:00,BUY,10.0,126.9
2026-02-20 23:30:00+00:00,2026-02-21 09:00:00+00:00,BUY,10.0,147.11
2026-02-20 23:30:00+00:00,2026-02-21 03:00:00+00:00,SELL,10.0,201.64
2026-02-20 23:45:00+00:00,2026-02-21 08:00:00+00:00,SELL,10.0,209.1
2026-02-21 00:15:00+00:00,2026-02-21 07:00:00+00:00,SELL,10.0,137.06
2026-02-21 00:30:00+00:00,2026-02-21 05:00:00+00:00,BUY,10.0,81.02
2026-02-21 01:00:00+00:00,2026-02-21 09:00:00+00:00,SELL,10.0,148.01
2026-02-21 01:15:00+00:00,2026-02-21 10:00:00+00:00,BUY,10.0,158.8
2026-02-21 01:15:00+00:00,2026-02-21 05:00:00+00:00,SELL,10.0,80.26
2026-02-21 01:30:00+00:00,2026-02-21 11:00:00+00:00,BUY,10.0,16.02
2026-02-21 01:45:00+00:00,2026-02-21 07:00:00+00:00,BUY,10.0,138.97
2026-02-21 02:00:00+00:00,2026-02-21 10:00:00+00:00,SELL,10.0,156.36
2026-02-21 02:30:00+00:00,2026-02-21 10:00:00+00:00,BUY,10.0,152.36
2026-02-21 02:30:00+00:00,2026-02-21 08:00:00+00:00,BUY,10.0,209.74
2026-02-21 02:30:00+00:00,2026-02-21 09:00:00+00:00,BUY,10.0,160.8
2026-02-21 03:45:00+00:00,2026-02-21 10:00:00+00:00,SELL,10.0,151.84
2026-02-21 04:00:00+00:00,2026-02-21 07:00:00+00:00,SELL,10.0,120.73
2026-02-21 04:00:00+00:00,2026-02-21 11:00:00+00:00,SELL,10.0,0.79
2026-02-21 04:30:00+00:00,2026-02-21 11:00:00+00:00,BUY,10.0,-6.85
2026-02-21 05:00:00+00:00,2026-02-21 10:00:00+00:00,BUY,10.0,141.76
2026-02-21 05:00:00+00:00,2026-02-21 08:00:00+00:00,SELL,10.0,190.41
2026-02-21 05:15:00+00:00,2026-02-21 11:00:00+00:00,SELL,10.0,-3.53
2026-02-21 05:45:00+00:00,2026-02-21 10:00:00+00:00,SELL,10.0,243.99
2026-02-21 05:45:00+00:00,2026-02-21 11:00:00+00:00,BUY,10.0,-11.93
2026-02-21 05:45:00+00:00,2026-02-21 07:00:00+00:00,BUY,10.0,120.71
