exec_ts,product_delivery,side,qty_mw,price
2026-03-19 15:30:00+00:00,2026-03-20 02:00:00+00:00,BUY,10.0,36.39
2026-03-19 16:15:00+00:00,2026-03-19 17:00:00+00:00,SELL,10.0,22.64
2026-03-19 16:30:00+00:00,2026-03-20 03:00:00+00:00,BUY,10.0,34.08
2026-03-19 17:15:00+00:00,2026-03-19 18:00:00+00:00,BUY,10.0,27.95
2026-03-19 17:30:00+00:00,2026-03-20 04:00:00+00:00,BUY,10.0,34.07
2026-03-19 18:15:00+00:00,2026-03-19 19:00:00+00:00,SELL,10.0,25.58
2026-03-19 18:30:00+00:00,2026-03-20 05:00:00+00:00,BUY,10.0,37.23
2026-03-19 19:15:00+00:00,2026-03-19 20:00:00+00:00,SELL,10.0,22.2
2026-03-19 19:30:00+00:00,2026-03-20 06:00:00+00:00,SELL,10.0,32.25
2026-03-19 20:15:00+00:00,2026-03-19 21:00:00+00:00,BUY,10.0,20.56
2026-03-19 20:30:00+00:00,2026-03-20 07:00:00+00:00,SELL,10.0,55.62
2026-03-19 21:15:00+00:00,2026-03-19 22:00:00+00:00,BUY,10.0,-8.33
2026-03-19 21:30:00+00:00,2026-03-20 08:00:00+00:00,BUY,10.0,38.45
2026-03-19 22:15:00+00:00,2026-03-19 23:00:00+00:00,BUY,10.0,-16.68
2026-03-19 22:30:00+00:00,2026-03-20 09:00:00+00:00,SELL,10.0,42.34
2026-03-19 23:15:00+00:00,2026-03-20 00:00:00+00:00,BUY,10.0,13.87
2026-03-19 23:30:00+00:00,2026-03-20 10:00:00+00:00,BUY,10.0,40.16
2026-03-20 00:15:00+00:00,2026-03-20 01:00:00+00:00,BUY,10.0,22.3
2026-03-20 00:30:00+00:00,2026-03-20 11:00:00+00:00,SELL,10.0,33.36
2026-03-20 01:15:00+00:00,2026-03-20 02:00:00+00:00,SELL,10.0,23.36
2026-03-20 01:30:00+00:00,2026-03-20 12:00:00+00:00,BUY,10.0,40.0
2026-03-20 02:15:00+00:00,2026-03-20 03:00:00+00:00,SELL,10.0,20.85
2026-03-20 02:30:00+00:00,2026-03-20 13:00:00+00:00,SELL,10.0,23.59
2026-03-20 03:15:00+00:00,2026-03-20 04:00:00+00:00,SELL,10.0,22.23
2026-03-20 03:30:00+00:00,2026-03-20 14:00:00+00:00,BUY,10.0,28.9
2026-03-20 04:15:00+00:00,2026-03-20 05:00:00+00:00,SELL,10.0,22.45
2026-03-20 04:30:00+00:00,2026-03-20 15:00:00+00:00,BUY,10.0,35.75
2026-03-20 05:15:00+00:00,2026-03-20 06:00:00+00:00,BUY,10.0,25.4
2026-03-20 05:30:00+00:00,2026-03-20 16:00:00+00:00,SELL,10.0,35.65
2026-03-20 06:15:00+00:00,2026-03-20 07:00:00+00:00,BUY,10.0,33.94
2026-03-20 06:30:00+00:00,2026-03-20 17:00:00+00:00,BUY,10.0,42.19
2026-03-20 07:15:00+00:00,2026-03-20 08:00:00+00:00,SELL,10.0,29.94
2026-03-20 07:30:00+00:00,2026-03-20 18:00:00+00:00,SELL,10.0,44.34
2026-03-20 08:15:00+00:00,2026-03-20 09:00:00+00:00,BUY,10.0,37.91
2026-03-20 08:30:00+00:00,2026-03-20 19:00:00+00:00,SELL,10.0,46.13
2026-03-20 09:15:00+00:00,2026-03-20 10:00:00+00:00,SELL,10.0,32.76
2026-03-20 09:30:00+00:00,2026-03-20 20:00:00+00:00,BUY,10.0,37.07
2026-03-20 10:15:00+00:00,2026-03-20 11:00:00+00:00,BUY,10.0,24.74
2026-03-20 10:30:00+00:00,2026-03-20 21:00:00+00:00,SELL,10.0,38.25
2026-03-20 11:15:00+00:00,2026-03-20 12:00:00+00:00,SELL,10.0,32.52
2026-03-20 11:30:00+00:00,2026-03-20 22:00:00+00:00,BUY,10.0,30.8
2026-03-20 12:15:00+00:00,2026-03-20 13:00:00+00:00,BUY,10.0,22.94
2026-03-20 12:30:00+00:00,2026-03-20 23:00:00+00:00,SELL,10.0,32.47
2026-03-20 13:15:00+00:00,2026-03-20 14:00:00+00:00,SELL,10.0,26.64
2026-03-20 13:30:00+00:00,2026-03-21 00:00:00+00:00,SELL,10.0,33.13
2026-03-20 14:15:00+00:00,2026-03-20 15:00:00+00:00,SELL,10.0,29.38
2026-03-20 14:30:00+00:00,2026-03-21 01:00:00+00:00,SELL,10.0,32.85
2026-03-20 15:15:00+00:00,2026-03-20 16:00:00+00:00,BUY,10.0,25.3
2026-03-20 15:30:00+00:00,2026-03-21 02:00:00+00:00,BUY,10.0,33.87
2026-03-20 16:15:00+00:00,2026-03-20 17:00:00+00:00,SELL,10.0,31.23
2026-03-20 16:30:00+00:00,2026-03-21 03:00:00+00:00,BUY,10.0,28.24
2026-03-20 17:15:00+00:00,2026-03-20 18:00:00+00:00,BUY,10.0,34.96
2026-03-20 17:30:00+00:00,2026-03-21 04:00:00+00:00,BUY,10.0,39.93
2026-03-20 18:15:00+00:00,2026-03-20 19:00:00+00:00,BUY,10.0,25.83
2026-03-20 18:30:00+00:00,2026-03-21 05:00:00+00:00,BUY,10.0,39.34
2026-03-20 19:15:00+00:00,2026-03-20 20:00:00+00:00,SELL,10.0,11.58
2026-03-20 19:30:00+00:00,2026-03-21 06:00:00+00:00,SELL,10.0,45.96
2026-03-20 20:15:00+00:00,2026-03-20 21:00:00+00:00,BUY,10.0,26.6
2026-03-20 20:30:00+00:00,2026-03-21 07:00:00+00:00,SELL,10.0,57.94
2026-03-20 21:15:00+00:00,2026-03-20 22:00:00+00:00,SELL,10.0,17.28
2026-03-20 21:30:00+00:00,2026-03-21 08:00:00+00:00,BUY,10.0,54.46
2026-03-20 22:15:00+00:00,2026-03-20 23:00:00+00:00,BUY,10.0,19.5
2026-03-20 22:30:00+00:00,2026-03-21 09:00:00+00:00,BUY,10.0,51.5
2026-03-20 23:15:00+00:00,2026-03-21 00:00:00+00:00,BUY,10.0,30.42
2026-03-20 23:30:00+00:00,2026-03-21 10:00:00+00:00,BUY,10.0,43.87
2026-03-21 00:15:00+00:00,2026-03-21 01:00:00+00:00,BUY,10.0,32.86
2026-03-21 00:30:00+00:00,2026-03-21 11:00:00+00:00,BUY,10.0,43.43
2026-03-21 01:15:00+00:00,2026-03-21 02:00:00+00:00,SELL,10.0,31.5
2026-03-21 01:30:00+00:00,2026-03-21 12:00:00+00:00,SELL,10.0,52.08
2026-03-21 02:15:00+00:00,2026-03-21 03:00:00+00:00,SELL,10.0,23.92
2026-03-21 02:30:00+00:00,2026-03-21 13:00:00+00:00,SELL,10.0,40.69
2026-03-21 03:15:00+00:00,2026-03-21 04:00:00+00:00,SELL,10.0,33.99
2026-03-21 03:30:00+00:00,2026-03-21 14:00:00+00:00,BUY,10.0,46.07
2026-03-21 04:15:00+00:00,2026-03-21 05:00:00+00:00,SELL,10.0,37.61
2026-03-21 04:30:00+00:00,2026-03-21 15:00:00+00:00,BUY,10.0,36.94
2026-03-21 05:15:00+00:00,2026-03-21 06:00:00+00:00,BUY,10.0,36.95
2026-03-21 05:30:00+00:00,2026-03-21 16:00:00+00:00,SELL,10.0,47.91
2026-03-21 06:15:00+00:00,2026-03-21 07:00:00+00:00,BUY,10.0,185.2
2026-03-21 06:30:00+00:00,2026-03-21 17:00:00+00:00,SELL,10.0,47.06
2026-03-21 07:15:00+00:00,2026-03-21 08:00:00+00:00,SELL,10.0,67.57
2026-03-21 07:30:00+00:00,2026-03-21 18:00:00+00:00,BUY,10.0,45.34
2026-03-21 08:15:00+00:00,2026-03-21 09:00:00+00:00,SELL,10.0,43.86
2026-03-21 08:30:00+00:00,2026-03-21 19:00:00+00:00,SELL,10.0,39.87
2026-03-21 09:15:00+00:00,2026-03-21 10:00:00+00:00,SELL,10.0,39.46
2026-03-21 09:30:00+00:00,2026-03-21 20:00:00+00:00,SELL,10.0,42.08
2026-03-21 10:15:00+00:00,2026-03-21 11:00:00+00:00,SELL,10.0,40.17
2026-03-21 10:30:00+00:00,2026-03-21 21:00:00+00:00,SELL,10.0,37.24
2026-03-21 11:15:00+00:00,2026-03-21 12:00:00+00:00,BUY,10.0,40.9
2026-03-21 11:30:00+00:00,2026-03-21 22:00:00+00:00,BUY,10.0,35.49
2026-03-21 12:15:00+00:00,2026-03-21 13:00:00+00:00,BUY,10.0,36.76
2026-03-21 12:30:00+00:00,2026-03-21 23:00:00+00:00,SELL,10.0,33.72
2026-03-21 13:15:00+00:00,2026-03-21 14:00:00+00:00,SELL,10.0,37.61
2026-03-21 13:30:00+00:00,2026-03-22 00:00:00+00:00,SELL,10.0,31.73
2026-03-21 14:15:00+00:00,2026-03-21 15:00:00+00:00,SELL,10.0,34.22
2026-03-21 14:30:00+00:00,2026-03-22 01:00:00+00:00,SELL,10.0,22.32
2026-03-21 15:15:00+00:00,2026-03-21 16:00:00+00:00,BUY,10.0,37.57
2026-03-21 15:30:00+00:00,2026-03-22 02:00:00+00:00,SELL,10.0,35.08
2026-03-21 16:15:00+00:00,2026-03-21 17:00:00+00:00,BUY,10.0,39.85
2026-03-21 16:30:00+00:00,2026-03-22 03:00:00+00:00,BUY,10.0,25.65
2026-03-21 17:15:00+00:00,2026-03-21 18:00:00+00:00,SELL,10.0,41.72
2026-03-21 17:30:00+00:00,2026-03-22 04:00:00+00:00,BUY,10.0,28.65
2026-03-21 18:15:00+00:00,2026-03-21 19:00:00+00:00,BUY,10.0,33.2
2026-03-21 18:30:00+00:00,2026-03-22 05:00:00+00:00,SELL,10.0,35.41
2026-03-21 19:15:00+00:00,2026-03-21 20:00:00+00:00,BUY,10.0,37.06
2026-03-21 19:30:00+00:00,2026-03-22 06:00:00+00:00,BUY,10.0,48.14
2026-03-21 20:15:00+00:00,2026-03-21 21:00:00+00:00,BUY,10.0,41.83
2026-03-21 20:30:00+00:00,2026-03-22 07:00:00+00:00,BUY,10.0,41.12
2026-03-21 21:15:00+00:00,2026-03-21 22:00:00+00:00,SELL,10.0,34.21
2026-03-21 21:30:00+00:00,2026-03-22 08:00:00+00:00,BUY,10.0,41.73
2026-03-21 22:15:00+00:00,2026-03-21 23:00:00+00:00,BUY,10.0,30.33
2026-03-21 22:30:00+00:00,2026-03-22 09:00:00+00:00,SELL,10.0,40.38
2026-03-21 23:15:00+00:00,2026-03-22 00:00:00+00:00,BUY,10.0,33.37
2026-03-21 23:30:00+00:00,2026-03-22 10:00:00+00:00,BUY,10.0,40.22
2026-03-22 00:15:00+00:00,2026-03-22 01:00:00+00:00,BUY,10.0,29.12
2026-03-22 00:30:00+00:00,2026-03-22 11:00:00+00:00,SELL,10.0,31.99
2026-03-22 01:15:00+00:00,2026-03-22 02:00:00+00:00,BUY,10.0,36.25
2026-03-22 01:30:00+00:00,2026-03-22 12:00:00+00:00,BUY,10.0,37.1
2026-03-22 02:15:00+00:00,2026-03-22 03:00:00+00:00,SELL,10.0,31.62
2026-03-22 02:30:00+00:00,2026-03-22 13:00:00+00:00,SELL,10.0,40.14
2026-03-22 03:15:00+00:00,2026-03-22 04:00:00+00:00,SELL,10.0,79.18
2026-03-22 03:30:00+00:00,2026-03-22 14:00:00+00:00,BUY,10.0,32.1
2026-03-22 04:15:00+00:00,2026-03-22 05:00:00+00:00,BUY,10.0,40.99
2026-03-22 04:30:00+00:00,2026-03-22 15:00:00+00:00,BUY,10.0,40.95
2026-03-22 05:15:00+00:00,2026-03-22 06:00:00+00:00,SELL,10.0,50.0
2026-03-22 05:30:00+00:00,2026-03-22 16:00:00+00:00,BUY,10.0,39.35
2026-03-22 06:15:00+00:00,2026-03-22 07:00:00+00:00,SELL,10.0,45.37
2026-03-22 06:30:00+00:00,2026-03-22 17:00:00+00:00,SELL,10.0,38.4
2026-03-22 07:15:00+00:00,2026-03-22 08:00:00+00:00,SELL,10.0,44.1
2026-03-22 07:30:00+00:00,2026-03-22 18:00:00+00:00,SELL,10.0,40.22
2026-03-22 08:15:00+00:00,2026-03-22 09:00:00+00:00,BUY,10.0,40.89
2026-03-22 08:30:00+00:00,2026-03-22 19:00:00+00:00,BUY,10.0,40.81
2026-03-22 09:15:00+00:00,2026-03-22 10:00:00+00:00,SELL,10.0,46.53
2026-03-22 09:30:00+00:00,2026-03-22 20:00:00+00:00,SELL,10.0,36.32
2026-03-22 10:15:00+00:00,2026-03-22 11:00:00+00:00,BUY,10.0,33.12
2026-03-22 10:30:00+00:00,2026-03-22 21:00:00+00:00,BUY,10.0,33.9
2026-03-22 11:15:00+00:00,2026-03-22 12:00:00+00:00,SELL,10.0,39.81
2026-03-22 11:30:00+00:00,2026-03-22 22:00:00+00:00,SELL,10.0,30.66
2026-03-22 12:15:00+00:00,2026-03-22 13:00:00+00:00,BUY,10.0,42.23
2026-03-22 12:30:00+00:00,2026-03-22 23:00:00+00:00,SELL,10.0,26.89
2026-03-22 13:15:00+00:00,2026-03-22 14:00:00+00:00,SELL,10.0,35.87
2026-03-22 13:30:00+00:00,2026-03-23 00:00:00+00:00,SELL,10.0,34.28
2026-03-22 14:15:00+00:00,2026-03-22 15:00:00+00:00,SELL,10.0,40.06
2026-03-22 14:30:00+00:00,2026-03-23 01:00:00+00:00,BUY,10.0,39.15
2026-03-22 15:15:00+00:00,2026-03-22 16:00:00+00:00,SELL,10.0,41.85
2026-03-22 15:30:00+00:00,2026-03-23 02:00:00+00:00,BUY,10.0,45.43
2026-03-22 16:15:00+00:00,2026-03-22 17:00:00+00:00,BUY,10.0,41.71
2026-03-22 16:30:00+00:00,2026-03-23 03:00:00+00:00,SELL,10.0,39.03
2026-03-22 17:15:00+00:00,2026-03-22 18:00:00+00:00,BUY,10.0,42.34
2026-03-22 17:30:00+00:00,2026-03-23 04:00:00+00:00,BUY,10.0,40.09
2026-03-22 18:15:00+00:00,2026-03-22 19:00:00+00:00,SELL,10.0,45.94
2026-03-22 18:30:00+00:00,2026-03-23 05:00:00+00:00,BUY,10.0,46.17
2026-03-22 19:15:00+00:00,2026-03-22 20:00:00+00:00,BUY,10.0,39.01
2026-03-22 19:30:00+00:00,2026-03-23 06:00:00+00:00,BUY,10.0,52.29
2026-03-22 20:15:00+00:00,2026-03-22 21:00:00+00:00,SELL,10.0,37.1
2026-03-22 20:30:00+00:00,2026-03-23 07:00:00+00:00,SELL,10.0,55.54
2026-03-22 21:15:00+00:00,2026-03-22 22:00:00+00:00,BUY,10.0,36.75
2026-03-22 21:30:00+00:00,2026-03-23 08:00:00+00:00,SELL,10.0,55.28
2026-03-22 22:15:00+00:00,2026-03-22 23:00:00+00:00,BUY,10.0,32.58
2026-03-22 22:30:00+00:00,2026-03-23 09:00:00+00:00,SELL,10.0,47.58
2026-03-22 23:15:00+00:00,2026-03-23 00:00:00+00:00,BUY,10.0,31.42
2026-03-22 23:30:00+00:00,2026-03-23 10:00:00+00:00,BUY,10.0,53.01
2026-03-23 00:15:00+00:00,2026-03-23 01:00:00+00:00,SELL,10.0,37.84
2026-03-23 00:30:00+00:00,2026-03-23 11:00:00+00:00,BUY,10.0,52.46
2026-03-23 01:15:00+00:00,2026-03-23 02:00:00+00:00,SELL,10.0,59.57
2026-03-23 01:30:00+00:00,2026-03-23 12:00:00+00:00,SELL,10.0,42.79
2026-03-23 02:15:00+00:00,2026-03-23 03:00:00+00:00,BUY,10.0,35.05
2026-03-23 02:30:00+00:00,2026-03-23 13:00:00+00:00,SELL,10.0,51.78
2026-03-23 03:15:00+00:00,2026-03-23 04:00:00+00:00,SELL,10.0,34.27
2026-03-23 03:30:00+00:00,2026-03-23 14:00:00+00:00,SELL,10.0,43.49
2026-03-23 04:15:00+00:00,2026-03-23 05:00:00+00:00,SELL,10.0,40.28
2026-03-23 04:30:00+00:00,2026-03-23 15:00:00+00:00,BUY,10.0,49.03
2026-03-23 05:15:00+00:00,2026-03-23 06:00:00+00:00,SELL,10.0,48.53
2026-03-23 05:30:00+00:00,2026-03-23 16:00:00+00:00,SELL,10.0,46.09
2026-03-23 06:15:00+00:00,2026-03-23 07:00:00+00:00,BUY,10.0,46.4
2026-03-23 06:30:00+00:00,2026-03-23 17:00:00+00:00,BUY,10.0,43.02
2026-03-23 07:15:00+00:00,2026-03-23 08:00:00+00:00,BUY,10.0,51.36
2026-03-23 07:30:00+00:00,2026-03-23 18:00:00+00:00,SELL,10.0,49.77
2026-03-23 08:15:00+00:00,2026-03-23 09:00:00+00:00,BUY,10.0,45.54
2026-03-23 08:30:00+00:00,2026-03-23 19:00:00+00:00,BUY,10.0,47.24
2026-03-23 09:15:00+00:00,2026-03-23 10:00:00+00:00,SELL,10.0,112.81
2026-03-23 09:30:00+00:00,2026-03-23 20:00:00+00:00,BUY,10.0,43.82
2026-03-23 10:15:00+00:00,2026-03-23 11:00:00+00:00,SELL,10.0,43.23
2026-03-23 10:30:00+00:00,2026-03-23 21:00:00+00:00,SELL,10.0,48.03
2026-03-23 11:15:00+00:00,2026-03-23 12:00:00+00:00,BUY,10.0,37.34
2026-03-23 11:30:00+00:00,2026-03-23 22:00:00+00:00,BUY,10.0,36.02
2026-03-23 12:15:00+00:00,2026-03-23 13:00:00+00:00,BUY,10.0,35.67
2026-03-23 12:30:00+00:00,2026-03-23 23:00:00+00:00,SELL,10.0,37.98
2026-03-23 13:15:00+00:00,2026-03-23 14:00:00+00:00,BUY,10.0,125.99
2026-03-23 13:30:00+00:00,2026-03-24 00:00:00+00:00,SELL,10.0,39.28
2026-03-23 14:15:00+00:00,2026-03-23 15:00:00+00:00,SELL,10.0,43.79
2026-03-23 14:30:00+00:00,2026-03-24 01:00:00+00:00,SELL,10.0,40.92
2026-03-23 15:15:00+00:00,2026-03-23 16:00:00+00:00,BUY,10.0,45.28
2026-03-23 15:30:00+00:00,2026-03-24 02:00:00+00:00,SELL,10.0,37.48
2026-03-23 16:15:00+00:00,2026-03-23 17:00:00+00:00,SELL,10.0,39.74
2026-03-23 16:30:00+00:00,2026-03-24 03:00:00+00:00,SELL,10.0,46.07
2026-03-23 17:15:00+00:00,2026-03-23 18:00:00+00:00,BUY,10.0,44.49
2026-03-23 17:30:00+00:00,2026-03-24 04:00:00+00:00,BUY,10.0,42.18
2026-03-23 18:15:00+00:00,2026-03-23 19:00:00+00:00,SELL,10.0,46.46
2026-03-23 18:30:00+00:00,2026-03-24 05:00:00+00:00,SELL,10.0,46.49
2026-03-23 19:15:00+00:00,2026-03-23 20:00:00+00:00,SELL,10.0,44.11
2026-03-23 19:30:00+00:00,2026-03-24 06:00:00+00:00,SELL,10.0,59.97
2026-03-23 20:15:00+00:00,2026-03-23 21:00:00+00:00,BUY,10.0,43.33
2026-03-23 20:30:00+00:00,2026-03-24 07:00:00+00:00,BUY,10.0,50.92
2026-03-23 21:15:00+00:00,2026-03-23 22:00:00+00:00,SELL,10.0,32.72
2026-03-23 21:30:00+00:00,2026-03-24 08:00:00+00:00,BUY,10.0,57.54
2026-03-23 22:15:00+00:00,2026-03-23 23:00:00+00:00,BUY,10.0,32.33
2026-03-23 22:30:00+00:00,2026-03-24 09:00:00+00:00,BUY,10.0,54.16
2026-03-23 23:15:00+00:00,2026-03-24 00:00:00+00:00,BUY,10.0,36.98
2026-03-23 23:30:00+00:00,2026-03-24 10:00:00+00:00,SELL,10.0,60.42
2026-03-24 00:15:00+00:00,2026-03-24 01:00:00+00:00,BUY,10.0,35.71
2026-03-24 00:30:00+00:00,2026-03-24 11:00:00+00:00,SELL,10.0,46.32
2026-03-24 01:15:00+00:00,2026-03-24 02:00:00+00:00,BUY,10.0,130.34
2026-03-24 01:30:00+00:00,2026-03-24 12:00:00+00:00,BUY,10.0,46.24
2026-03-24 02:15:00+00:00,2026-03-24 03:00:00+00:00,BUY,10.0,41.68
2026-03-24 02:30:00+00:00,2026-03-24 13:00:00+00:00,BUY,10.0,45.85
2026-03-24 03:15:00+00:00,2026-03-24 04:00:00+00:00,SELL,10.0,40.84
2026-03-24 03:30:00+00:00,2026-03-24 14:00:00+00:00,SELL,10.0,37.91
2026-03-24 04:15:00+00:00,2026-03-24 05:00:00+00:00,BUY,10.0,44.4
2026-03-24 04:30:00+00:00,2026-03-24 15:00:00+00:00,SELL,10.0,46.96
2026-03-24 05:15:00+00:00,2026-03-24 06:00:00+00:00,BUY,10.0,51.2
2026-03-24 05:30:00+00:00,2026-03-24 16:00:00+00:00,SELL,10.0,123.8
2026-03-24 06:15:00+00:00,2026-03-24 07:00:00+00:00,SELL,10.0,199.59
2026-03-24 06:30:00+00:00,2026-03-24 17:00:00+00:00,SELL,10.0,47.77
2026-03-24 07:15:00+00:00,2026-03-24 08:00:00+00:00,SELL,10.0,54.89
2026-03-24 07:30:00+00:00,2026-03-24 18:00:00+00:00,BUY,10.0,67.8
2026-03-24 08:15:00+00:00,2026-03-24 09:00:00+00:00,SELL,10.0,49.34
2026-03-24 08:30:00+00:00,2026-03-24 19:00:00+00:00,BUY,10.0,53.82
2026-03-24 09:15:00+00:00,2026-03-24 10:00:00+00:00,BUY,10.0,49.19
2026-03-24 09:30:00+00:00,2026-03-24 20:00:00+00:00,BUY,10.0,48.77
2026-03-24 10:15:00+00:00,2026-03-24 11:00:00+00:00,BUY,10.0,109.92
2026-03-24 10:30:00+00:00,2026-03-24 21:00:00+00:00,SELL,10.0,51.99
2026-03-24 11:15:00+00:00,2026-03-24 12:00:00+00:00,SELL,10.0,40.64
2026-03-24 11:30:00+00:00,2026-03-24 22:00:00+00:00,BUY,10.0,43.67
2026-03-24 12:15:00+00:00,2026-03-24 13:00:00+00:00,SELL,10.0,162.61
2026-03-24 12:30:00+00:00,2026-03-24 23:00:00+00:00,BUY,10.0,43.72
2026-03-24 13:15:00+00:00,2026-03-24 14:00:00+00:00,BUY,10.0,140.24
2026-03-24 13:30:00+00:00,2026-03-25 00:00:00+00:00,SELL,10.0,48.61
2026-03-24 14:15:00+00:00,2026-03-24 15:00:00+00:00,BUY,10.0,91.84
2026-03-24 14:30:00+00:00,2026-03-25 01:00:00+00:00,SELL,10.0,43.65
2026-03-24 15:15:00+00:00,2026-03-24 16:00:00+00:00,BUY,10.0,114.97
2026-03-24 15:30:00+00:00,2026-03-25 02:00:00+00:00,SELL,10.0,50.27
2026-03-24 16:15:00+00:00,2026-03-24 17:00:00+00:00,BUY,10.0,47.82
2026-03-24 16:30:00+00:00,2026-03-25 03:00:00+00:00,SELL,10.0,45.71
2026-03-24 17:15:00+00:00,2026-03-24 18:00:00+00:00,SELL,10.0,-28.99
2026-03-24 17:30:00+00:00,2026-03-25 04:00:00+00:00,BUY,10.0,52.19
2026-03-24 18:15:00+00:00,2026-03-24 19:00:00+00:00,SELL,10.0,52.34
2026-03-24 18:30:00+00:00,2026-03-25 05:00:00+00:00,BUY,10.0,64.99
2026-03-24 19:15:00+00:00,2026-03-24 20:00:00+00:00,SELL,10.0,75.39
2026-03-24 19:30:00+00:00,2026-03-25 06:00:00+00:00,BUY,10.0,68.31
2026-03-24 20:15:00+00:00,2026-03-24 21:00:00+00:00,BUY,10.0,42.2
2026-03-24 20:30:00+00:00,2026-03-25 07:00:00+00:00,SELL,10.0,114.27
2026-03-24 21:15:00+00:00,2026-03-24 22:00:00+00:00,SELL,10.0,39.4
2026-03-24 21:30:00+00:00,2026-03-25 08:00:00+00:00,BUY,10.0,71.41
2026-03-24 22:15:00+00:00,2026-03-24 23:00:00+00:00,SELL,10.0,42.06
2026-03-24 22:30:00+00:00,2026-03-25 09:00:00+00:00,SELL,10.0,75.47
2026-03-24 23:15:00+00:00,2026-03-25 00:00:00+00:00,BUY,10.0,43.77
2026-03-24 23:30:00+00:00,2026-03-25 10:00:00+00:00,BUY,10.0,77.46
2026-03-25 00:15:00+00:00,2026-03-25 01:00:00+00:00,BUY,10.0,154.82
2026-03-25 00:30:00+00:00,2026-03-25 11:00:00+00:00,BUY,10.0,55.52
2026-03-25 01:15:00+00:00,2026-03-25 02:00:00+00:00,BUY,10.0,42.72
2026-03-25 01:30:00+00:00,2026-03-25 12:00:00+00:00,BUY,10.0,58.7
2026-03-25 02:15:00+00:00,2026-03-25 03:00:00+00:00,BUY,10.0,37.49
2026-03-25 02:30:00+00:00,2026-03-25 13:00:00+00:00,SELL,10.0,56.9
2026-03-25 03:15:00+00:00,2026-03-25 04:00:00+00:00,SELL,10.0,85.0
2026-03-25 03:30:00+00:00,2026-03-25 14:00:00+00:00,BUY,10.0,50.79
2026-03-25 04:15:00+00:00,2026-03-25 05:00:00+00:00,SELL,10.0,51.4
2026-03-25 04:30:00+00:00,2026-03-25 15:00:00+00:00,BUY,10.0,53.04
2026-03-25 05:15:00+00:00,2026-03-25 06:00:00+00:00,SELL,10.0,58.45
2026-03-25 05:30:00+00:00,2026-03-25 16:00:00+00:00,BUY,10.0,54.03
2026-03-25 06:15:00+00:00,2026-03-25 07:00:00+00:00,BUY,10.0,27.82
2026-03-25 06:30:00+00:00,2026-03-25 17:00:00+00:00,BUY,10.0,62.97
2026-03-25 07:15:00+00:00,2026-03-25 08:00:00+00:00,SELL,10.0,61.39
2026-03-25 07:30:00+00:00,2026-03-25 18:00:00+00:00,BUY,10.0,65.39
2026-03-25 08:15:00+00:00,2026-03-25 09:00:00+00:00,BUY,10.0,43.01
2026-03-25 08:30:00+00:00,2026-03-25 19:00:00+00:00,SELL,10.0,57.39
2026-03-25 09:15:00+00:00,2026-03-25 10:00:00+00:00,SELL,10.0,113.05
2026-03-25 09:30:00+00:00,2026-03-25 20:00:00+00:00,SELL,10.0,64.18
2026-03-25 10:15:00+00:00,2026-03-25 11:00:00+00:00,SELL,10.0,46.52
2026-03-25 10:30:00+00:00,2026-03-25 21:00:00+00:00,SELL,10.0,55.44
2026-03-25 11:15:00+00:00,2026-03-25 12:00:00+00:00,SELL,10.0,43.13
2026-03-25 11:30:00+00:00,2026-03-25 22:00:00+00:00,SELL,10.0,51.07
2026-03-25 12:15:00+00:00,2026-03-25 13:00:00+00:00,BUY,10.0,167.05
2026-03-25 12:30:00+00:00,2026-03-25 23:00:00+00:00,BUY,10.0,42.17
2026-03-25 13:15:00+00:00,2026-03-25 14:00:00+00:00,SELL,10.0,38.96
2026-03-25 13:30:00+00:00,2026-03-26 00:00:00+00:00,SELL,10.0,46.36
2026-03-25 14:15:00+00:00,2026-03-25 15:00:00+00:00,SELL,10.0,123.76
2026-03-25 14:30:00+00:00,2026-03-26 01:00:00+00:00,SELL,10.0,49.01
2026-03-25 15:15:00+00:00,2026-03-25 16:00:00+00:00,SELL,10.0,85.62
2026-03-25 15:30:00+00:00,2026-03-26 02:00:00+00:00,BUY,10.0,51.74
2026-03-25 16:15:00+00:00,2026-03-25 17:00:00+00:00,SELL,10.0,49.96
2026-03-25 16:30:00+00:00,2026-03-26 03:00:00+00:00,SELL,10.0,52.76
2026-03-25 17:15:00+00:00,2026-03-25 18:00:00+00:00,SELL,10.0,56.48
2026-03-25 17:30:00+00:00,2026-03-26 04:00:00+00:00,BUY,10.0,59.02
2026-03-25 18:15:00+00:00,2026-03-25 19:00:00+00:00,BUY,10.0,53.01
2026-03-25 18:30:00+00:00,2026-03-26 05:00:00+00:00,SELL,10.0,53.47
2026-03-25 19:15:00+00:00,2026-03-25 20:00:00+00:00,BUY,10.0,45.77
2026-03-25 19:30:00+00:00,2026-03-26 06:00:00+00:00,SELL,10.0,82.1
2026-03-25 20:15:00+00:00,2026-03-25 21:00:00+00:00,BUY,10.0,42.04
2026-03-25 20:30:00+00:00,2026-03-26 07:00:00+00:00,SELL,10.0,46.99
2026-03-25 21:15:00+00:00,2026-03-25 22:00:00+00:00,BUY,10.0,40.6
2026-03-25 21:30:00+00:00,2026-03-26 08:00:00+00:00,SELL,10.0,56.79
2026-03-25 22:15:00+00:00,2026-03-25 23:00:00+00:00,SELL,10.0,38.01
2026-03-25 22:30:00+00:00,2026-03-26 09:00:00+00:00,BUY,10.0,68.15
