product_id,da_price_eur_mwh
2128,38.44
2129,45.35
2130,42.88
2131,40.43
2132,37.52
2133,34.88
2134,26.56
2135,35.13
2136,23.48
2137,30.13
2138,34.57
2139,32.38
2140,32.72
2141,36.42
2142,42.31
2143,41.05
2144,47.19
2145,43.05
2146,47.66
2147,40.84
2148,37.38
2149,40.06
2150,36.78
2151,32.41
2152,37.36
2153,42.47
2154,45.25
2155,45.75
2156,38.53
2157,31.25
2158,31.77
2159,28.66
2160,29.4
2161,29.92
2162,27.92
2163,20.24
2164,37.96
2165,36.05
2166,44.5
2167,41.2
2168,46.33
2169,39.45
2170,43.52
2171,37.68
2172,30.46
2173,29.84
2174,35.0
2175,28.95
2176,40.83
2177,38.07
2178,36.83
2179,41.24
2180,37.05
2181,32.2
2182,36.15
2183,26.63
2184,19.44
2185,27.48
2186,22.82
2187,29.37
2188,32.44
2189,33.28
2190,34.3
2191,38.73
2192,50.12
2193,41.16
2194,41.98
2195,35.27
2196,34.42
2197,30.74
2198,28.82
2199,28.89
2200,34.51
2201,29.68
2202,42.36
2203,38.94
2204,41.33
2205,32.72
2206,29.8
2207,28.84
2208,26.26
2209,30.73
2210,31.98
2211,38.34
2212,43.84
2213,38.27
2214,46.37
2215,50.2
2216,50.52
2217,42.59
2218,43.36
2219,39.67
2220,33.15
2221,30.29
2222,44.11
2223,37.59
2224,50.51
2225,47.67
2226,49.2
2227,48.25
2228,47.23
2229,43.02
2230,30.25
2231,34.87
2232,33.21
2233,29.31
2234,29.21
2235,28.92
2236,37.96
2237,33.72
2238,41.08
2239,49.5
2240,44.97
2241,31.64
2242,41.09
2243,32.49
2244,33.11
2245,29.64
2246,33.3
2247,33.81
2248,27.09
2249,47.51
2250,41.78
2251,37.63
2252,34.65
2253,35.63
2254,31.72
2255,29.8
2256,26.01
2257,35.63
2258,32.62
2259,31.24
2260,33.11
2261,38.97
2262,47.33
2263,47.88
2264,39.35
2265,46.72
2266,33.31
2267,37.52
2268,41.04
2269,29.99
2270,38.42
2271,41.16
2272,33.87
2273,37.06
2274,41.9
2275,46.9
2276,40.12
2277,33.59
2278,28.3
2279,35.26
2280,41.23
2281,37.99
2282,50.12
2283,39.77
2284,51.39
2285,46.77
2286,57.92
2287,59.61
2288,75.75
2289,59.59
2290,86.6
2291,84.8
2292,91.65
2293,84.99
2294,54.02
2295,52.92
2296,56.23
2297,71.39
2298,71.01
2299,61.9
2300,54.94
2301,40.32
2302,44.15
2303,41.54
2304,-35.74
2305,-55.46
2306,-25.89
2307,4.24
2308,-12.62
2309,14.92
2310,-13.13
2311,29.93
2312,25.55
2313,28.9
2314,31.67
2315,27.02
2316,18.85
2317,25.59
2318,19.07
2319,23.88
2320,26.85
2321,11.66
2322,22.28
2323,21.41
2324,18.55
2325,10.46
2326,-43.85
2327,-38.01
2328,10.61
2329,24.25
2330,30.78
2331,36.67
2332,27.21
2333,40.07
2334,35.15
2335,40.22
2336,32.92
2337,40.76
2338,41.67
2339,34.38
2340,38.69
2341,20.61
2342,33.99
2343,23.45
2344,36.47
2345,42.78
2346,34.54
2347,36.38
2348,33.66
2349,23.39
2350,32.23
2351,14.87
2352,16.11
2353,-18.01
2354,14.92
2355,12.46
2356,18.02
2357,26.22
2358,26.82
2359,28.05
2360,23.29
2361,10.58
2362,-3.27
2363,-38.5
2364,-93.84
2365,-125.32
2366,0.92
2367,-56.04
2368,-52.28
2369,27.72
2370,25.5
2371,27.24
2372,17.5
2373,26.16
2374,11.21
2375,-41.59
2376,-74.39
2377,-26.52
2378,-17.02
2379,6.15
2380,-23.01
2381,-47.36
2382,7.64
2383,16.08
2384,25.5
2385,28.05
2386,-3.92
2387,-32.04
2388,11.92
2389,-34.63
2390,-67.74
2391,-5.18
2392,-4.62
2393,-0.55
2394,25.49
2395,16.78
2396,13.61
2397,3.57
2398,-14.35
2399,-49.21
2400,28.92
2401,28.07
2402,34.51
2403,23.74
2404,32.74
2405,34.02
2406,41.64
2407,39.94
2408,43.92
2409,38.0
2410,44.23
2411,34.9
2412,32.96
2413,42.15
2414,34.05
2415,34.11
2416,39.08
2417,39.07
2418,40.41
2419,40.0
2420,36.0
2421,38.06
2422,26.09
2423,23.32
2424,25.82
2425,28.64
2426,37.43
2427,34.07
2428,32.23
2429,38.58
2430,39.91
2431,38.26
2432,35.89
2433,37.18
2434,31.72
2435,29.85
2436,26.66
2437,22.13
2438,25.11
2439,32.47
2440,26.14
2441,41.14
2442,31.87
2443,34.51
2444,37.07
2445,31.97
2446,21.88
2447,24.48
2448,-52.66
2449,2.71
2450,-15.37
2451,12.98
2452,-31.18
2453,12.82
2454,28.16
2455,27.51
2456,26.59
2457,27.53
2458,22.63
2459,17.0
2460,-6.83
2461,-4.84
2462,22.15
2463,29.47
2464,17.91
2465,29.86
2466,33.62
2467,28.48
2468,12.74
2469,-1.69
2470,-88.76
2471,3.67
2472,-49.42
2473,-53.6
2474,1.57
2475,-8.61
2476,16.37
2477,-4.7
2478,5.25
2479,27.22
2480,25.59
2481,18.06
2482,-5.53
2483,-64.01
2484,19.79
2485,-61.28
2486,-2.36
2487,6.84
2488,19.8
2489,9.84
2490,26.58
2491,13.47
2492,10.35
2493,-9.31
2494,-41.37
2495,-79.86
2496,25.46
2497,10.37
2498,25.61
2499,24.18
2500,25.98
2501,34.54
2502,40.26
2503,36.31
2504,31.95
2505,38.84
2506,37.56
2507,25.1
2508,31.6
2509,25.45
2510,28.54
2511,23.43
2512,30.12
2513,34.22
2514,33.04
2515,29.88
2516,33.84
2517,30.42
2518,23.73
2519,26.01
2520,16.32
2521,30.08
2522,30.32
2523,21.61
2524,27.54
2525,34.67
2526,40.36
2527,34.08
2528,31.11
2529,40.04
2530,26.1
2531,24.43
2532,14.56
2533,7.85
2534,15.84
2535,25.97
2536,30.32
2537,24.59
2538,41.51
2539,36.45
2540,39.27
2541,35.43
2542,31.64
2543,24.64
2544,37.14
2545,40.3
2546,31.01
2547,38.84
2548,44.05
2549,55.85
2550,51.35
2551,53.07
2552,53.88
2553,53.38
2554,39.59
2555,51.01
2556,49.75
2557,41.03
2558,52.61
2559,40.95
2560,43.37
2561,51.36
2562,47.64
2563,51.32
2564,40.92
2565,31.27
2566,35.1
2567,32.45
2568,35.64
2569,36.83
2570,40.92
2571,48.12
2572,45.69
2573,42.68
2574,57.76
2575,69.18
2576,69.24
2577,56.37
2578,56.59
2579,46.73
2580,46.36
2581,53.73
2582,48.78
2583,49.49
2584,44.69
2585,55.83
2586,60.81
2587,79.77
2588,47.27
2589,41.03
2590,42.59
2591,39.34
2592,38.82
2593,51.12
2594,43.91
2595,49.99
2596,53.21
2597,62.56
2598,51.72
2599,51.38
2600,60.33
2601,49.82
2602,66.55
2603,58.24
2604,51.94
2605,48.3
2606,50.73
2607,46.98
2608,70.44
2609,59.7
2610,71.08
2611,61.76
2612,57.37
2613,51.29
2614,49.48
2615,55.96
2616,44.76
2617,36.8
2618,38.21
2619,39.64
2620,41.18
2621,49.4
2622,52.03
2623,77.03
2624,49.56
2625,38.94
2626,37.51
2627,37.54
2628,30.28
2629,30.18
2630,39.81
2631,38.89
2632,47.59
2633,49.53
2634,60.05
2635,55.45
2636,48.74
2637,50.08
2638,40.99
2639,44.19
2640,35.52
2641,34.73
2642,36.44
2643,34.79
2644,41.24
2645,49.0
2646,43.42
2647,43.89
2648,47.42
2649,33.76
2650,39.12
2651,38.41
2652,35.2
2653,31.31
2654,43.38
2655,32.39
2656,41.9
2657,39.4
2658,52.85
2659,48.79
2660,46.76
2661,39.19
2662,33.84
2663,36.29
2664,28.28
2665,26.29
2666,29.81
2667,33.37
2668,35.32
2669,31.3
2670,40.31
2671,40.18
2672,40.57
2673,31.08
2674,35.06
2675,28.24
2676,26.88
2677,26.18
2678,21.39
2679,25.88
2680,30.32
2681,31.22
2682,34.42
2683,34.35
2684,37.23
2685,28.57
2686,19.88
2687,24.77
2688,5.22
2689,15.35
2690,13.62
2691,24.35
2692,-3.31
2693,18.87
2694,32.43
2695,28.91
2696,18.64
2697,20.27
2698,20.84
2699,-4.3
2700,-27.24
2701,-73.35
2702,-99.38
2703,-15.48
2704,19.7
2705,20.06
2706,30.27
2707,30.63
2708,16.37
2709,19.85
2710,6.1
2711,19.3
2712,32.7
2713,33.94
2714,27.22
2715,34.27
2716,37.44
2717,36.43
2718,46.78
2719,42.13
2720,47.21
2721,43.02
2722,38.11
2723,41.86
2724,41.6
2725,35.74
2726,30.12
2727,38.49
2728,41.19
2729,41.54
2730,40.14
2731,39.32
2732,40.96
2733,30.49
2734,34.27
2735,28.62
2736,40.73
2737,42.61
2738,38.89
2739,42.89
2740,43.64
2741,48.41
2742,86.45
2743,59.76
2744,55.04
2745,42.63
2746,42.4
2747,36.36
2748,37.46
2749,41.1
2750,39.73
2751,36.8
2752,45.1
2753,52.02
2754,53.66
2755,72.67
2756,51.6
2757,46.17
2758,49.11
2759,42.47
2760,39.45
2761,46.08
2762,46.55
2763,46.19
2764,58.4
2765,63.79
2766,62.48
2767,59.53
2768,63.8
2769,51.83
2770,52.81
2771,36.27
2772,33.29
2773,35.69
2774,40.58
2775,50.96
2776,49.02
2777,63.39
2778,56.32
2779,74.97
2780,58.78
2781,56.59
2782,44.98
2783,35.37
2784,31.1
2785,28.02
2786,36.17
2787,31.02
2788,41.0
2789,41.2
2790,38.56
2791,42.04
2792,42.47
2793,43.24
2794,26.09
2795,30.23
2796,32.98
2797,31.88
2798,39.21
2799,31.57
2800,37.1
2801,39.85
2802,35.78
2803,46.49
2804,44.65
2805,46.27
2806,38.8
2807,37.23
2808,32.07
2809,40.43
2810,39.22
2811,39.78
2812,37.94
2813,50.03
2814,41.64
2815,44.68
2816,41.72
2817,41.65
2818,35.01
2819,34.03
2820,35.33
2821,36.67
2822,33.61
2823,37.9
2824,36.61
2825,54.8
2826,45.41
2827,46.02
2828,37.97
2829,38.5
2830,41.67
2831,33.07
2832,26.88
2833,32.83
2834,33.98
2835,36.2
2836,40.19
2837,42.96
2838,48.84
2839,46.06
2840,48.64
2841,47.1
2842,31.67
2843,34.78
2844,23.8
2845,27.12
2846,28.64
2847,38.25
2848,31.13
2849,45.36
2850,38.37
2851,49.81
2852,34.73
2853,34.73
2854,36.81
2855,38.45
2856,33.31
2857,36.81
2858,37.11
2859,32.15
2860,39.88
2861,35.56
2862,42.13
2863,56.62
2864,48.6
2865,50.01
2866,49.18
2867,44.87
2868,50.19
2869,41.89
2870,36.16
2871,44.0
2872,45.92
2873,48.54
2874,49.21
2875,45.47
2876,44.7
2877,40.83
2878,41.68
2879,31.72
2880,43.14
2881,35.68
2882,40.82
2883,40.14
2884,43.8
2885,47.94
2886,49.8
2887,50.24
2888,47.84
2889,42.29
2890,39.16
2891,25.29
2892,38.72
2893,33.34
2894,33.03
2895,31.61
2896,33.62
2897,45.72
2898,58.34
2899,52.64
2900,43.71
2901,38.56
2902,42.41
2903,38.07
2904,42.31
2905,48.21
2906,50.14
2907,47.51
2908,50.08
2909,57.46
2910,57.55
2911,69.25
2912,56.67
2913,45.42
2914,46.9
2915,45.71
2916,37.43
2917,35.42
2918,36.34
2919,41.33
2920,49.6
2921,64.08
2922,95.54
2923,81.17
2924,58.71
2925,51.84
2926,48.64
2927,47.53
2928,49.99
2929,44.54
2930,45.24
2931,52.63
2932,63.99
2933,67.56
2934,55.99
2935,64.0
2936,78.48
2937,79.19
2938,62.68
2939,54.73
2940,45.84
2941,40.76
2942,51.6
2943,44.62
2944,60.41
2945,66.88
2946,90.02
2947,70.59
2948,61.71
2949,60.97
2950,50.81
2951,51.08
2952,37.14
2953,41.86
2954,40.26
2955,38.95
2956,49.48
2957,51.03
2958,62.78
2959,60.85
2960,61.67
2961,53.3
2962,43.8
2963,52.83
2964,38.64
2965,47.74
2966,47.66
2967,51.26
2968,52.54
2969,45.24
2970,64.29
2971,51.18
2972,45.97
2973,54.6
2974,38.82
2975,44.62
2976,30.9
2977,25.82
2978,37.53
2979,36.66
2980,32.73
2981,42.76
2982,40.38
2983,47.32
2984,47.79
2985,46.94
2986,56.66
2987,47.29
2988,52.0
2989,43.89
2990,44.88
2991,45.68
2992,38.53
2993,43.98
2994,47.24
2995,48.17
2996,48.48
2997,39.17
2998,37.57
2999,32.77
3000,15.11
3001,27.3
3002,16.47
3003,28.54
3004,30.01
3005,31.31
3006,37.09
3007,36.75
3008,34.33
3009,31.66
3010,33.9
3011,0.74
3012,22.51
3013,-4.92
3014,2.65
3015,12.5
3016,27.77
3017,32.3
3018,35.12
3019,30.69
3020,29.48
3021,29.9
3022,25.95
3023,15.7
3024,15.25
3025,22.4
3026,18.17
3027,26.7
3028,32.01
3029,31.54
3030,33.63
3031,41.95
3032,34.32
3033,41.66
3034,26.39
3035,32.99
3036,17.26
3037,30.94
3038,33.1
3039,21.75
3040,28.8
3041,39.4
3042,34.61
3043,38.01
3044,28.45
3045,26.3
3046,28.73
3047,31.98
3048,44.63
3049,35.47
3050,36.3
3051,35.47
3052,38.84
3053,50.55
3054,65.05
3055,46.16
3056,50.31
3057,44.96
3058,38.25
3059,45.86
3060,40.8
3061,32.19
3062,31.55
3063,34.95
3064,46.61
3065,37.78
3066,52.52
3067,49.19
3068,48.46
3069,39.46
3070,32.4
3071,32.35
3072,32.51
3073,29.34
3074,46.37
3075,38.24
3076,39.28
3077,42.74
3078,56.02
3079,54.54
3080,52.13
3081,47.84
3082,45.33
3083,41.66
3084,41.83
3085,40.51
3086,47.01
3087,34.91
3088,48.49
3089,53.28
3090,52.41
3091,44.39
3092,41.58
3093,37.47
3094,38.71
3095,39.19
3096,28.22
3097,32.53
3098,26.39
3099,30.09
3100,38.61
3101,34.63
3102,47.42
3103,43.74
3104,42.02
3105,38.29
3106,49.19
3107,48.17
3108,35.69
3109,39.28
3110,36.94
3111,33.7
3112,40.18
3113,36.6
3114,43.61
3115,45.53
3116,43.24
3117,34.71
3118,32.02
3119,30.83
3120,36.48
3121,29.46
3122,34.61
3123,40.1
3124,42.36
3125,40.53
3126,46.13
3127,45.15
3128,34.77
3129,39.57
3130,43.74
3131,34.91
3132,34.45
3133,37.46
3134,38.46
3135,33.0
3136,46.7
3137,39.43
3138,41.24
3139,43.5
3140,40.91
3141,38.31
3142,31.45
3143,28.48
3144,31.18
3145,30.07
3146,28.53
3147,27.84
3148,36.6
3149,42.0
3150,44.14
3151,41.03
3152,49.71
3153,48.93
3154,44.44
3155,39.68
3156,44.4
3157,38.15
3158,47.69
3159,37.22
3160,44.66
3161,49.33
3162,49.65
3163,41.23
3164,35.4
3165,33.41
3166,33.94
3167,29.23
3168,34.68
3169,35.51
3170,36.31
3171,37.5
3172,40.06
3173,37.29
3174,41.34
3175,42.75
3176,37.39
3177,44.1
3178,35.07
3179,28.09
3180,26.87
3181,30.9
3182,32.16
3183,29.51
3184,30.44
3185,42.62
3186,41.33
3187,40.26
3188,40.1
3189,31.27
3190,28.81
3191,30.92
3192,38.07
3193,44.7
3194,41.74
3195,41.04
3196,47.18
3197,45.27
3198,58.86
3199,52.96
3200,49.53
3201,71.58
3202,41.29
3203,44.16
3204,36.79
3205,43.11
3206,48.83
3207,50.71
3208,50.74
3209,46.69
3210,47.7
3211,49.17
3212,51.43
3213,45.63
3214,40.47
3215,38.51
3216,50.18
3217,46.23
3218,46.7
3219,44.98
3220,50.32
3221,57.99
3222,56.31
3223,66.62
3224,63.74
3225,66.83
3226,59.02
3227,48.37
3228,48.09
3229,46.91
3230,44.48
3231,48.15
3232,47.93
3233,64.32
3234,64.84
3235,61.62
3236,58.05
3237,54.57
3238,47.82
3239,44.92
3240,39.64
3241,38.0
3242,47.22
3243,43.02
3244,47.87
3245,50.32
3246,53.37
3247,65.17
3248,59.75
3249,70.92
3250,53.21
3251,57.82
3252,35.71
3253,42.25
3254,41.57
3255,42.88
3256,52.59
3257,45.96
3258,64.37
3259,51.37
3260,61.41
3261,46.04
3262,49.61
3263,44.21
3264,33.52
3265,49.41
3266,43.15
3267,45.57
3268,57.8
3269,61.84
3270,62.87
3271,56.26
3272,53.22
3273,57.95
3274,44.12
3275,44.99
3276,33.92
3277,32.16
3278,46.01
3279,39.77
3280,49.23
3281,49.46
3282,69.4
3283,66.46
3284,43.3
3285,54.14
3286,56.34
3287,47.97
3288,50.32
3289,45.26
3290,52.24
3291,46.69
3292,52.13
3293,73.15
3294,77.02
3295,104.76
3296,86.7
3297,75.37
3298,69.79
3299,51.54
3300,51.92
3301,48.81
3302,51.62
3303,49.71
3304,52.91
3305,61.8
3306,60.98
3307,69.87
3308,65.64
3309,50.96
3310,51.29
3311,48.62
3312,38.5
3313,36.08
3314,45.9
3315,38.86
3316,43.91
3317,45.47
3318,47.88
3319,49.28
3320,48.03
3321,41.61
3322,29.25
3323,27.99
3324,31.69
3325,32.41
3326,27.3
3327,32.86
3328,40.39
3329,48.93
3330,51.75
3331,47.95
3332,39.71
3333,45.44
3334,46.19
3335,37.48
3336,32.76
3337,31.69
3338,32.74
3339,33.3
3340,30.57
3341,33.02
3342,40.02
3343,32.76
3344,34.56
3345,23.07
3346,25.88
3347,6.23
3348,19.86
3349,25.33
3350,6.58
3351,0.34
3352,23.76
3353,33.36
3354,42.66
3355,43.71
3356,30.71
3357,36.72
3358,34.6
3359,22.57
3360,35.27
3361,38.57
3362,36.01
3363,47.82
3364,39.78
3365,41.71
3366,49.62
3367,46.44
3368,43.18
3369,39.38
3370,29.07
3371,31.89
3372,26.38
3373,30.36
3374,22.41
3375,40.34
3376,43.64
3377,54.06
3378,54.4
3379,53.44
3380,51.87
3381,46.01
3382,43.4
3383,34.1
3384,48.8
3385,46.66
3386,43.91
3387,45.8
3388,64.45
3389,62.22
3390,70.93
3391,70.09
3392,89.73
3393,65.0
3394,65.35
3395,53.62
3396,56.3
3397,55.94
3398,53.47
3399,53.13
3400,65.99
3401,60.62
3402,97.07
3403,70.73
3404,56.37
3405,45.46
3406,51.17
3407,47.28
3408,32.72
3409,36.18
3410,34.49
3411,39.64
3412,43.03
3413,41.63
3414,47.96
3415,52.2
3416,52.81
3417,46.79
3418,33.22
3419,40.9
3420,33.09
3421,37.59
3422,32.2
3423,36.3
3424,45.38
3425,54.08
3426,58.31
3427,46.9
3428,45.95
3429,44.47
3430,36.05
3431,41.05
3432,35.63
3433,43.75
3434,41.43
3435,40.13
3436,43.66
3437,44.49
3438,58.79
3439,54.42
3440,54.81
3441,61.01
3442,40.16
3443,36.22
3444,34.08
3445,34.56
3446,43.07
3447,40.64
3448,40.02
3449,44.74
3450,50.88
3451,56.31
3452,43.85
3453,42.65
3454,41.41
3455,38.0
3456,35.16
3457,38.66
3458,40.29
3459,37.05
3460,40.85
3461,44.58
3462,54.17
3463,50.47
3464,44.62
3465,43.68
3466,35.49
3467,30.37
3468,-4.9
3469,28.9
3470,30.38
3471,35.47
3472,38.91
3473,39.92
3474,55.18
3475,41.62
3476,46.99
3477,41.25
3478,42.56
3479,36.63
3480,30.17
3481,28.59
3482,29.73
3483,35.24
3484,34.22
3485,44.75
3486,39.27
3487,39.35
3488,50.54
3489,39.95
3490,36.55
3491,38.41
3492,24.5
3493,27.33
3494,26.53
3495,25.62
3496,38.07
3497,39.04
3498,45.06
3499,44.92
3500,44.18
3501,34.39
3502,32.18
3503,35.49
3504,36.24
3505,40.05
3506,44.25
3507,40.02
3508,45.42
3509,52.9
3510,55.38
3511,54.51
3512,40.85
3513,47.93
3514,38.58
3515,30.09
3516,32.74
3517,34.31
3518,23.71
3519,39.05
3520,42.84
3521,50.71
3522,58.33
3523,51.3
3524,45.04
3525,45.53
3526,40.82
3527,35.07
3528,31.02
3529,33.57
3530,22.51
3531,34.72
3532,32.13
3533,32.45
3534,40.34
3535,43.69
3536,45.51
3537,35.63
3538,39.28
3539,31.36
3540,25.27
3541,35.15
3542,37.93
3543,30.0
3544,32.69
3545,40.93
3546,43.16
3547,47.48
3548,41.66
3549,38.83
3550,33.96
3551,25.33
3552,42.05
3553,43.95
3554,41.44
3555,48.78
3556,50.69
3557,54.99
3558,52.95
3559,62.37
3560,46.14
3561,44.15
3562,44.47
3563,39.19
3564,44.91
3565,39.94
3566,40.11
3567,45.99
3568,45.84
3569,50.72
3570,62.85
3571,54.63
3572,54.7
3573,41.42
3574,47.24
3575,45.67
3576,49.44
3577,43.92
3578,43.34
3579,54.24
3580,52.44
3581,57.58
3582,71.12
3583,64.43
3584,54.62
3585,39.79
3586,44.66
3587,30.94
3588,38.22
3589,26.29
3590,29.84
3591,37.64
3592,43.51
3593,59.26
3594,61.05
3595,67.15
3596,53.77
3597,56.91
3598,48.22
3599,46.76
3600,45.6
3601,51.4
3602,49.28
3603,50.6
3604,49.5
3605,53.38
3606,68.94
3607,76.85
3608,75.68
3609,70.05
3610,45.67
3611,56.74
3612,54.38
3613,58.2
3614,51.16
3615,52.83
3616,58.04
3617,76.38
3618,72.04
3619,60.88
3620,49.87
3621,58.41
3622,41.89
3623,46.86
3624,44.11
3625,44.33
3626,43.9
3627,44.19
3628,44.76
3629,57.92
3630,56.87
3631,63.7
3632,44.51
3633,52.74
3634,39.9
3635,43.34
3636,29.24
3637,40.07
3638,38.11
3639,46.82
3640,54.33
3641,65.83
3642,55.25
3643,74.62
3644,60.22
3645,45.39
3646,46.11
3647,49.06
3648,31.37
3649,33.78
3650,26.22
3651,27.78
3652,31.9
3653,40.69
3654,31.65
3655,43.1
3656,44.45
3657,28.19
3658,32.25
3659,33.02
3660,29.34
3661,22.86
3662,28.68
3663,30.06
3664,37.83
3665,31.27
3666,37.38
3667,28.06
3668,36.85
3669,33.67
3670,32.26
3671,29.96
3672,28.53
3673,34.56
3674,32.55
3675,36.0
3676,38.0
3677,37.51
3678,49.76
3679,48.82
3680,39.08
3681,41.19
3682,42.21
3683,32.93
3684,39.8
3685,36.4
3686,17.28
3687,25.19
3688,34.0
3689,36.6
3690,39.6
3691,49.28
3692,42.38
3693,33.92
3694,38.11
3695,29.76
3696,35.11
3697,30.64
3698,36.01
3699,36.71
3700,36.98
3701,42.36
3702,48.81
3703,41.43
3704,51.08
3705,34.05
3706,38.23
3707,23.23
3708,36.28
3709,27.66
3710,27.24
3711,30.88
3712,33.08
3713,41.59
3714,57.8
3715,52.83
3716,42.56
3717,38.91
3718,41.62
3719,36.43
3720,28.28
3721,34.04
3722,31.5
3723,36.74
3724,38.53
3725,41.98
3726,45.97
3727,47.71
3728,37.41
3729,35.46
3730,29.74
3731,30.68
3732,11.62
3733,13.33
3734,17.21
3735,25.2
3736,35.98
3737,37.88
3738,45.91
3739,42.83
3740,48.45
3741,36.59
3742,26.54
3743,33.87
3744,25.48
3745,25.16
3746,20.39
3747,25.42
3748,25.1
3749,24.9
3750,34.37
3751,35.19
3752,34.28
3753,33.26
3754,28.8
3755,10.29
3756,27.38
3757,21.87
3758,-1.07
3759,19.9
3760,21.63
3761,28.57
3762,39.51
3763,36.31
3764,37.91
3765,25.54
3766,22.48
3767,21.03
3768,28.94
3769,33.57
3770,31.01
3771,26.44
3772,37.77
3773,37.87
3774,37.28
3775,61.57
3776,57.17
3777,53.45
3778,53.89
3779,38.88
3780,38.13
3781,41.15
3782,35.6
3783,43.97
3784,45.55
3785,51.85
3786,42.9
3787,45.42
3788,37.26
3789,33.71
3790,28.22
3791,26.48
3792,31.97
3793,30.93
3794,31.37
3795,31.93
3796,39.28
3797,45.4
3798,35.44
3799,47.21
3800,43.23
3801,47.88
3802,33.45
3803,28.55
3804,37.71
3805,34.7
3806,34.17
3807,26.11
3808,35.67
3809,42.21
3810,63.34
3811,44.6
3812,39.72
3813,40.65
3814,34.89
3815,32.6
3816,27.28
3817,16.58
3818,23.75
3819,24.92
3820,29.82
3821,35.0
3822,40.92
3823,44.76
3824,46.0
3825,36.29
3826,35.47
3827,35.69
3828,31.56
3829,32.99
3830,36.29
3831,30.15
3832,34.56
3833,49.94
3834,39.68
3835,34.3
3836,33.03
3837,21.39
3838,23.14
3839,20.8
3840,-8.36
3841,-31.98
3842,12.17
3843,4.26
3844,-45.41
3845,2.69
3846,19.28
3847,25.32
3848,12.4
3849,25.1
3850,8.14
3851,14.48
3852,-54.56
3853,-103.14
3854,-14.28
3855,21.49
3856,-6.28
3857,3.13
3858,11.88
3859,23.56
3860,13.51
3861,19.78
3862,-50.84
3863,4.25
3864,31.34
3865,28.19
3866,24.07
3867,30.28
3868,28.22
3869,31.19
3870,34.55
3871,37.64
3872,34.94
3873,23.7
3874,17.51
3875,-24.7
3876,-54.52
3877,29.02
3878,-0.79
3879,22.49
3880,27.03
3881,35.83
3882,41.57
3883,36.18
3884,29.93
3885,27.26
3886,32.66
3887,35.92
3888,8.36
3889,14.79
3890,24.16
3891,16.05
3892,22.78
3893,30.4
3894,28.78
3895,30.33
3896,26.66
3897,13.89
3898,20.07
3899,16.37
3900,9.2
3901,-45.87
3902,1.63
3903,10.36
3904,14.81
3905,30.04
3906,29.19
3907,32.37
3908,27.03
3909,16.65
3910,16.47
3911,17.09
3912,28.88
3913,31.83
3914,33.4
3915,33.53
3916,33.61
3917,40.34
3918,49.54
3919,40.34
3920,36.61
3921,33.99
3922,23.74
3923,14.77
3924,25.96
3925,2.26
3926,20.55
3927,22.2
3928,20.74
3929,29.94
3930,51.65
3931,37.79
3932,39.58
3933,32.26
3934,38.78
3935,32.55
3936,32.34
3937,26.3
3938,24.18
3939,31.44
3940,35.36
3941,22.69
3942,37.79
3943,30.25
3944,33.04
3945,36.97
3946,32.13
3947,33.69
3948,30.74
3949,14.67
3950,33.13
3951,31.31
3952,33.45
3953,36.16
3954,42.52
3955,31.18
3956,30.04
3957,33.88
3958,27.93
3959,22.56
3960,4.31
3961,15.49
3962,14.09
3963,10.71
3964,18.36
3965,27.5
3966,29.55
3967,20.42
3968,3.23
3969,12.14
3970,11.39
3971,-29.46
3972,-75.15
3973,4.72
3974,-48.07
3975,5.17
3976,15.21
3977,26.79
3978,31.54
3979,27.29
3980,17.56
3981,24.26
3982,-7.61
3983,-10.51
3984,2.72
3985,19.43
3986,13.44
3987,20.15
3988,21.7
3989,27.26
3990,29.36
3991,31.04
3992,24.37
3993,15.63
3994,25.0
3995,-11.71
3996,-66.83
3997,-74.47
3998,-101.35
3999,5.48
4000,-12.38
4001,21.36
4002,34.48
4003,32.39
4004,29.8
4005,22.57
4006,23.52
4007,-1.44
4008,18.71
4009,22.67
4010,25.01
4011,28.48
4012,28.6
4013,31.47
4014,42.05
4015,39.22
4016,30.98
4017,14.17
4018,13.25
4019,-14.46
4020,28.25
4021,12.39
4022,-15.12
4023,8.85
4024,11.67
4025,29.9
4026,36.43
4027,35.73
4028,28.79
4029,33.56
4030,19.39
4031,24.61
4032,37.08
4033,29.38
4034,31.58
4035,38.04
4036,44.19
4037,40.94
4038,45.1
4039,47.83
4040,42.8
4041,37.18
4042,35.7
4043,33.14
4044,25.76
4045,21.77
4046,32.38
4047,35.34
4048,33.08
4049,43.93
4050,42.72
4051,40.6
4052,41.05
4053,38.11
4054,28.59
4055,35.02
4056,37.79
4057,36.24
4058,38.13
4059,42.28
4060,47.72
4061,51.16
4062,52.46
4063,44.94
4064,45.37
4065,46.74
4066,48.25
4067,46.48
4068,42.74
4069,36.71
4070,32.79
4071,50.5
4072,43.3
4073,52.92
4074,47.52
4075,60.1
4076,49.43
4077,42.63
4078,33.41
4079,42.54
4080,36.99
4081,38.75
4082,44.36
4083,39.15
4084,43.08
4085,46.24
4086,54.54
4087,50.48
4088,49.7
4089,38.58
4090,30.28
4091,22.4
4092,27.6
4093,31.28
4094,27.22
4095,35.88
4096,43.79
4097,46.5
4098,62.84
4099,51.36
4100,50.2
4101,42.22
4102,41.27
4103,36.85
4104,36.77
4105,40.47
4106,33.38
4107,37.67
4108,38.66
4109,45.45
4110,55.77
4111,53.32
4112,36.65
4113,39.91
